code,name,shares,weight,market_value_100m
2330,台積電,279000,5.71,6.72
2383,台光電,89000,4.16,5.06
2059,川湖科技,32000,3.97,4.28
3653,健策,77000,3.42,4.15
2454,聯發科技,96000,3.11,3.64
3706,神達投資控股,3428000,2.72,3.16
7769,鴻勁精密,50000,2.69,3.13
2308,台達電,175000,2.62,3.06
3702,大聯大,2649000,2.53,2.94
2886,兆豐金,5964000,2.41,2.79
6669,緯穎科技服務,40000,2.17,2.5
3037,欣興,227000,2.1,2.46
2408,南亞科技,479000,2.07,2.53
2892,第一金融控股,7045000,2.04,2.36
3081,聯亞,84700,2.02,2.47
6223,旺矽科技,40000,1.92,2.19
2357,華碩,238000,1.89,2.2
2345,智邦科技,101000,1.8,2.06
2368,金像電,219000,1.79,2.11
6515,穎崴科技,33000,1.75,2.11
9941,裕融企業,2371000,1.75,2.04
2880,華南金控,5156388,1.74,2.02
2382,廣達電腦,598500,1.68,1.95
2441,超豐,1715000,1.68,1.95
3711,日月光投資控股,328000,1.67,1.93
5534,長虹建設,2382000,1.65,1.91
2887,台新新光金,4752360,1.49,1.73
2395,研華,251000,1.42,1.63
2885,元大金,2615040,1.41,1.63
6805,富世達,95000,1.4,1.68
3017,奇鋐科技,56000,1.38,1.6
2360,致茂電子,70000,1.25,1.47
2727,王品餐飲,582000,1.18,1.37
3026,禾伸堂,213000,1.18,1.37
5274,信驊科技,9000,1.17,1.38
2393,億光電子工業,2056000,1.16,1.34
3665,貿聯-KY,65000,1.15,1.48
2890,永豐金融,3202780,1.07,1.25
2451,創見,393000,1.07,1.23
2884,玉山金融控股,3184000,1.05,1.21
5904,寶雅國際,1509000,0.99,1.15
4746,台耀化學,2276000,0.98,1.14
6121,新  普,282000,0.95,1.1
6274,台燿,75000,0.94,1.12
4904,遠傳電信,1059000,0.93,1.07
3293,鈊象電子,144000,0.89,1.05
5439,高技,428000,0.88,1.03
6435,大中,371000,0.81,0.94
3008,大立光,16000,0.74,0.9
5434,崇越,160000,0.72,0.82
9939,宏全國際,620000,0.72,0.83
9945,潤泰創新國際,2775000,0.69,0.8
6138,茂達電子,284000,0.67,0.78
8210,勤誠興業,78000,0.65,0.74
3227,原相,361000,0.6,0.7
9958,世紀鋼鐵結構,685000,0.57,0.67
3090,日電貿,363000,0.51,0.59
4551,智伸科,313000,0.42,0.48
2618,長榮航,956000,0.35,0.41
