code,name,shares,weight,market_value_100m
2330,台積電,45000,6.67,1.06
3008,大立光,18000,6.18,1.0
3491,昇達科,72000,5.76,0.88
3653,健策,15000,5.23,0.82
3017,奇鋐科技,28000,5.21,0.87
6669,緯穎科技服務,13000,5.12,0.83
2455,全新,178000,4.57,0.73
2059,川湖科技,5000,4.34,0.7
2383,台光電,11000,4.1,0.65
3081,聯亞,22000,3.81,0.61
3665,貿聯-KY,27000,3.78,0.59
3037,欣興,53000,3.76,0.6
8996,高力熱處理工業,53000,3.75,0.6
3529,力旺電子,27000,3.72,0.61
2454,聯發科技,15000,3.46,0.58
8046,南電,36000,2.68,0.42
2408,南亞科技,80000,2.58,0.38
4958,臻鼎-KY,89000,2.57,0.41
5347,世界先進,265000,2.53,0.41
6223,旺矽科技,7000,2.46,0.37
8358,金居,90000,2.32,0.37
6274,台燿,22000,2.16,0.33
4749,新應材,45000,2.13,0.34
3450,聯鈞,50000,1.72,0.28
3711,日月光投資控股,44000,1.62,0.26
1560,中砂,31000,1.35,0.22
2327,國巨*,18000,0.63,0.1
1519,華城電機,9000,0.41,0.07
