code,name,shares,weight,market_value_100m
2330,台積電,753000,8.98,17.7
2059,川湖科技,80000,5.59,11.28
2454,聯發科技,249000,4.62,9.57
2383,台光電,136000,4.09,8.0
2308,台達電,404000,3.54,7.13
3037,欣興,563000,3.22,6.36
3081,聯亞,228600,3.19,6.36
2408,南亞科技,1096000,2.84,5.27
2317,鴻海精密工業,1921000,2.38,4.74
7769,鴻勁精密,73000,2.37,4.7
1303,南亞,2416000,2.26,4.53
6223,旺矽科技,72000,2.04,3.78
2344,華邦電子,2293000,2.03,3.85
2368,金像電,393000,2.02,4.09
3017,奇鋐科技,134000,2.01,4.15
8299,群聯電子,197000,1.97,3.87
3653,健策,69000,1.94,3.77
2345,智邦科技,174000,1.84,3.7
6515,穎崴科技,55000,1.76,3.5
2327,國巨*,595000,1.68,3.43
3443,創意,59000,1.67,3.12
6669,緯穎科技服務,52000,1.65,3.31
6274,台燿,209000,1.65,3.13
2382,廣達電腦,987000,1.62,3.23
2360,致茂電子,148000,1.59,3.14
3711,日月光投資控股,526000,1.56,3.09
5274,信驊科技,18300,1.45,2.9
2891,中國信託金融控股,4525000,1.44,2.87
6213,聯茂,482000,1.23,2.46
8046,南電,203000,1.22,2.4
2376,技嘉,694000,1.2,2.39
2884,玉山金融控股,6340622,1.19,2.37
5904,寶雅國際,3124500,1.19,2.37
3036,文曄,1147000,1.18,2.36
4958,臻鼎-KY,461000,1.07,2.11
8996,高力熱處理工業,181000,1.03,2.05
3293,鈊象電子,252000,0.96,1.89
3231,緯創資通,1041000,0.94,1.87
8210,勤誠興業,193000,0.93,1.9
3044,健鼎科技,345000,0.84,1.67
3189,景碩科技,185000,0.79,1.57
3008,大立光,26000,0.72,1.44
3264,欣銓科技,650000,0.68,1.36
6831,邁科科技,182000,0.55,1.1
6805,富世達,54000,0.5,0.97
3529,力旺電子,44000,0.49,0.99
3026,禾伸堂,134000,0.48,0.95
3665,貿聯-KY,32336,0.37,0.71
6442,光紅建聖,38000,0.3,0.59
3533,嘉澤端子工業,35000,0.28,0.56
