code,name,shares,weight,market_value_100m
2330,台積電,415000,9.58,9.88
2383,台光電,110000,6.36,6.83
6223,旺矽科技,112000,5.78,5.9
3037,欣興,509000,5.65,5.83
2059,川湖科技,33000,4.57,4.74
6274,台燿,291000,4.29,4.5
3017,奇鋐科技,139000,4.23,4.22
2454,聯發科技,108000,4.08,4.2
5274,信驊科技,25600,3.98,4.37
2408,南亞科技,771000,3.64,3.97
6669,緯穎科技服務,55000,3.45,3.52
2345,智邦科技,146000,3.05,3.25
3189,景碩科技,336000,2.8,2.91
8046,南電,236000,2.74,2.94
2344,華邦電子,1593000,2.63,2.81
6515,穎崴科技,40000,2.5,2.53
3443,創意,47000,2.45,2.6
2308,台達電,129000,2.24,2.35
3653,健策,35000,1.88,1.8
7769,鴻勁精密,27000,1.71,1.76
2303,聯電,1489000,1.69,1.77
3665,貿聯-KY,76000,1.64,1.7
2327,國巨*,267000,1.51,1.54
3711,日月光投資控股,260000,1.5,1.56
5289,宜鼎國際,83000,1.24,1.21
3081,聯亞,38000,1.0,1.02
2360,致茂電子,41000,0.85,0.95
2885,元大金,1383360,0.85,0.89
2890,永豐金融,1690220,0.65,0.67
8299,群聯電子,33000,0.64,0.66
2883,凱基金控,2117000,0.63,0.64
3264,欣銓科技,312000,0.63,0.64
2347,聯強,608000,0.52,0.52
2337,旺宏,383000,0.45,0.46
3231,緯創資通,242000,0.43,0.44
2395,研華,60000,0.41,0.41
2301,光寶科技,141000,0.38,0.39
2467,志聖,71000,0.38,0.39
6187,萬潤,30000,0.38,0.38
2455,全新,96000,0.37,0.38
2368,金像電,33000,0.34,0.35
3491,昇達科,28000,0.34,0.35
1560,中砂,48000,0.33,0.34
8996,高力熱處理工業,30000,0.33,0.35
6196,帆宣,65000,0.32,0.33
6584,南俊國際,55000,0.32,0.33
6139,亞翔,41000,0.31,0.31
8358,金居,76000,0.31,0.32
3661,世芯-KY,8000,0.29,0.29
