code,name,shares,weight,market_value_100m
2330,台積電,12000000,16.66,285.0
2383,台光電,1690000,5.91,101.15
3037,欣興,8460000,5.64,96.44
3017,奇鋐科技,3000000,5.23,89.55
2454,聯發科技,2110000,4.56,78.07
2303,聯電,60000000,4.05,69.3
6223,旺矽科技,1100000,3.63,62.15
3653,健策,1080000,3.54,60.48
2327,國巨*,9785000,3.21,54.99
2308,台達電,3040000,3.1,53.05
2345,智邦科技,2307000,2.84,48.56
3711,日月光投資控股,8000000,2.76,47.2
6669,緯穎科技服務,610000,2.26,38.58
3189,景碩科技,4250000,2.11,36.17
3008,大立光,626000,2.02,34.52
8046,南電,2640000,1.84,31.55
3443,創意,550000,1.81,30.96
5274,信驊科技,179500,1.65,28.27
6488,環球晶,2800000,1.63,27.8
3665,貿聯-KY,1200000,1.58,27.0
6274,台燿,1680000,1.55,26.46
2344,華邦電子,15000000,1.55,26.48
2360,致茂電子,1000000,1.25,21.4
8996,高力熱處理工業,1600000,1.06,18.16
1303,南亞,9000000,0.98,16.74
6239,力成科技,5360000,0.84,14.39
6805,富世達,700000,0.76,12.95
3450,聯鈞,1800000,0.58,9.95
3533,嘉澤端子工業,525000,0.49,8.45
7769,鴻勁精密,130000,0.49,8.39
2317,鴻海精密工業,3200000,0.46,7.89
3211,順達,2000000,0.42,7.1
3583,辛耘,800000,0.33,5.7
2337,旺宏,4500000,0.32,5.49
6442,光紅建聖,225000,0.2,3.5
8358,金居,800000,0.19,3.31
4966,譜瑞-KY,500000,0.17,2.83
1560,中砂,393000,0.16,2.74
2059,川湖科技,20000,0.16,2.79
2404,漢唐,250000,0.16,2.69
4958,臻鼎-KY,500000,0.14,2.31
1717,長興,2500000,0.1,1.75
3264,欣銓科技,700000,0.09,1.46
2481,強茂,700000,0.06,0.97
6285,啟碁科技,350000,0.05,0.83
2455,全新,200000,0.05,0.82
8299,群聯電子,1000,0.0,0.02
6196,帆宣,1000,0.0,0.0
2049,上銀科技,1000,0.0,0.0
5347,世界先進,1000,0.0,0.0
