code,name,shares,weight,market_value_100m
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),184500,4.98,0.88
MU US,美光科技公司,100000,4.95,0.87
LITE US,魯門特姆控股公司,102000,4.77,0.84
3037,欣興,2600000,4.55,25.79
2383,台光電,445000,4.35,24.63
009150 KS,三星電機,70000,3.59,893.9
6981 JP,村田製作所有限公司,1350000,3.53,98.58
PANW US,Palo Alto Networks Inc,150000,3.28,0.58
CRDO US,Credo科技集團控股有限公司,225000,3.17,0.56
2330,台積電,750000,3.17,17.96
2454,聯發科技,445000,3.16,17.89
285A JP,鎧俠控股公司,180000,3.09,86.42
6223,旺矽科技,242000,2.7,15.28
TSEM US,TOWER SEMICONDUCTOR LTD,186825,2.66,0.47
WDC US,威騰電子公司,105000,2.62,0.46
AMAT US,應用材料,85000,2.54,0.45
BE US,布魯姆能源公司,210000,2.53,0.44
MRVL US,MARVELL TECHNOLOGY INC,205000,2.48,0.44
SNOW US,Snowflake公司,115000,2.19,0.38
3711,日月光投資控股,1800000,2.0,11.32
NOW US,ServiceNow公司,270000,1.96,0.34
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1.92,2.28
6871 JP,MICRONICS JAPAN CO LTD,370000,1.84,51.39
COHR US,連貫公司,95000,1.78,0.31
IFX GY,英飛凌科技股份有限公司,425000,1.76,0.27
2327,國巨*,1550000,1.69,9.56
6976 JP,TAIYO YUDEN CO LTD,450000,1.54,42.97
SNDK US,晟碟公司（德拉瓦州）,21000,1.52,0.27
2308,台達電,468000,1.49,8.45
MPWR US,芯源系統有限公司,18000,1.44,0.25
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.32,36.98
LMT US,LOCKHEED MARTIN CORP,38000,1.29,0.23
TER US,泰瑞達公司,55000,1.19,0.21
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,1.06,1.25
3017,奇鋐科技,215000,1.05,5.93
FORM US,FORMFACTOR INC,150454,1.04,0.18
6787 JP,MEIKO ELECTRONICS CO LTD,160000,0.97,27.06
AEHR US,AEHR TEST SYSTEMS,140344,0.94,0.16
9988 HK,ALIBABA GROUP HOLDING LTD,1000000,0.92,1.26
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,0.81,1.12
PLTR US,帕蘭提爾科技公司,80000,0.8,0.14
NET US,Cloudflare公司,45000,0.79,0.14
AIXA GY,愛思強股份有限公司,200000,0.55,0.08
VECO US,VEECO INSTRUMENTS INC,7952,0.02,0.0
