code,name,shares,weight,market_value_100m
2330,台積電,40999,5.84,0.98
2383,台光電,14000,4.74,0.77
6669,緯穎科技服務,12000,4.28,0.71
3017,奇鋐科技,22000,3.79,0.61
3037,欣興,62000,3.67,0.62
2308,台達電,34000,3.6,0.61
2454,聯發科技,15000,3.56,0.6
3045,台灣大哥,491000,3.18,0.54
2360,致茂電子,23000,2.99,0.48
2317,鴻海精密工業,175000,2.79,0.47
2368,金像電,46000,2.72,0.44
8046,南電,36000,2.69,0.41
2886,兆豐金,870000,2.51,0.42
2376,技嘉,105000,2.33,0.37
2395,研華,55000,2.23,0.36
2357,華碩,43000,2.17,0.37
2059,川湖科技,3000,2.14,0.37
3702,大聯大,260000,1.88,0.32
5434,崇越,58000,1.83,0.3
6274,台燿,19000,1.8,0.3
7769,鴻勁精密,4500,1.72,0.29
2404,漢唐,25000,1.68,0.28
2880,華南金控,650000,1.66,0.28
3665,貿聯-KY,12000,1.53,0.26
2344,華邦電子,140000,1.47,0.25
5876,上海商銀,558200,1.41,0.24
6223,旺矽科技,3500,1.37,0.22
2356,英業達,330000,1.35,0.23
3653,健策,5000,1.32,0.22
2303,聯電,175000,1.27,0.22
2382,廣達電腦,65000,1.25,0.21
2408,南亞科技,40000,1.14,0.2
6239,力成科技,67000,1.12,0.19
3231,緯創資通,90000,1.03,0.17
5904,寶雅國際,210000,1.02,0.17
2891,中國信託金融控股,240000,0.95,0.16
2801,彰銀,615000,0.86,0.15
3036,文曄,63000,0.81,0.14
2345,智邦科技,6000,0.79,0.13
5483,中美晶,60000,0.66,0.11
3711,日月光投資控股,14000,0.51,0.09
2327,國巨*,10000,0.36,0.06
6805,富世達,3000,0.33,0.05
2481,強茂,38000,0.31,0.05
1477,聚陽實業,20000,0.26,0.04
1216,統一企業,20000,0.09,0.02
