code,name,shares,weight,market_value_100m
2330,台積電,1794000,8.3476,42.97
2454,聯發科技,872000,6.7456,35.05
5536,聖暉*,3679000,6.5072,34.62
6139,亞翔,4025000,6.2894,32.64
6669,緯穎科技服務,510000,5.9203,30.24
2059,川湖科技,185000,4.2934,22.78
6223,旺矽科技,307000,3.9039,19.39
2383,台光電,327000,3.6101,18.1
2360,致茂電子,837000,3.5398,17.41
2345,智邦科技,817000,3.4867,17.44
3105,穩懋,4414000,3.4018,17.66
4958,臻鼎-KY,3178000,2.887,15.57
3491,昇達科,988000,2.5127,12.6
6531,愛普科技,1440000,2.436,11.97
3017,奇鋐科技,407000,2.2819,11.23
3008,大立光,248000,2.1908,11.37
2303,聯電,9109000,2.1587,11.2
6488,環球晶,1134000,2.0385,10.58
3264,欣銓科技,4780000,1.9939,10.35
6257,矽格,4821000,1.9599,10.17
2377,微星,5678000,1.8488,9.6
3583,辛耘,1158000,1.6376,8.5
2467,志聖,1505000,1.6006,8.31
6274,台燿,450000,1.3872,7.22
8016,矽創,2270000,1.3624,7.07
3702,大聯大,5678000,1.3401,6.96
3711,日月光投資控股,1016000,1.2156,6.39
7769,鴻勁精密,93000,1.1611,6.03
2316,楠梓電,3471000,1.08,5.61
3036,文曄,2404000,1.0074,5.23
5274,信驊科技,29900,1.0006,4.92
1785,光洋科,4384000,0.8995,4.67
8996,高力熱處理工業,382000,0.8611,4.07
2327,國巨*,696000,0.8072,4.29
2351,順德,2316000,0.7675,3.98
6278,台表科,2310000,0.761,3.95
2472,立隆電子工業,1533000,0.7384,3.83
3529,力旺電子,93000,0.4766,2.47
6831,邁科科技,300000,0.3918,2.03
6239,力成科技,710000,0.385,2.0
2376,技嘉,443000,0.3205,1.55
2451,創見,521000,0.2956,1.49
2885,元大金,2128420,0.2813,1.46
6187,萬潤,91000,0.2025,1.05
6446,藥華醫藥,42000,0.1165,0.61
3231,緯創資通,91000,0.0339,0.18
6177,達麗,194350,0.0178,0.09
3443,創意,1000,0.0098,0.05
2368,金像電,2000,0.0038,0.02
8046,南電,1000,0.0024,0.01
4441,振大環球,4000,0.0015,0.01
1519,華城電機,660,0.0009,0.0
8358,金居,1000,0.0008,0.0
3706,神達投資控股,1400,0.0002,0.0
2886,兆豐金,1000,0.0,0.0
2881,富邦金融控股,250,0.0,0.0
