code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.07,1.04
3037,欣興,2600000,5.23,28.47
2383,台光電,445000,4.57,24.9
009150 KS,三星電機,70000,4.07,963.2
MU US,美光科技公司,70000,3.83,0.65
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,3.65,0.62
6981 JP,村田製作所有限公司,1350000,3.54,96.25
285A JP,鎧俠控股公司,180000,3.39,92.27
BE US,布魯姆能源公司,250000,3.18,0.54
PANW US,Palo Alto Networks Inc,150000,2.99,0.51
CRDO US,Credo科技集團控股有限公司,225000,2.99,0.51
STX US,希捷科技控股公開有限公司,60000,2.89,0.49
MRVL US,MARVELL TECHNOLOGY INC,205000,2.89,0.49
2330,台積電,650000,2.87,15.6
TSEM US,TOWER SEMICONDUCTOR LTD,216825,2.7,0.46
CRCL US,Circle網路集團公司,480000,2.59,0.44
6223,旺矽科技,242000,2.49,13.55
SPCX US,太空探索科技公司,300000,2.42,0.41
SNOW US,Snowflake公司,130000,2.41,0.41
2308,台達電,720000,2.26,12.31
6871 JP,MICRONICS JAPAN CO LTD,370000,1.89,51.32
PLTR US,帕蘭提爾科技公司,180000,1.82,0.31
SNDK US,晟碟公司（德拉瓦州）,21000,1.82,0.31
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1.66,1.91
COHR US,連貫公司,95000,1.6,0.27
IFX GY,英飛凌科技股份有限公司,425000,1.59,0.23
2327,國巨*,1550000,1.55,8.43
3017,奇鋐科技,275000,1.49,8.11
MPWR US,芯源系統有限公司,18000,1.38,0.23
2454,聯發科技,200000,1.37,7.47
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.26,34.4
TER US,泰瑞達公司,55000,1.18,0.2
000660 KS,SK HYNIX INC,15000,1.09,257.25
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,1.0,1.15
FORM US,FORMFACTOR INC,150454,0.95,0.16
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,0.83,1.11
4979,華星光,735000,0.81,4.42
AEM US,AGNICO EAGLE MINES LTD,60000,0.79,0.13
NET US,Cloudflare公司,45000,0.73,0.12
5801 JP,古河電氣工業有限公司,500000,0.73,20.0
TWLO US,Twilio公司,55000,0.72,0.12
AIXA GY,愛思強股份有限公司,200000,0.51,0.07
4180 JP,APPIER GROUP INC,950000,0.45,12.18
AEHR US,AEHR TEST SYSTEMS,70000,0.39,0.07
095340 KS,ISC CO LTD,50000,0.35,83.3
