code,name,shares,weight,market_value_100m
2454,聯發科技,480000,8.0567,22.2
3443,創意,364000,7.827,21.57
6223,旺矽科技,323000,6.582,18.14
3037,欣興,1720000,6.1984,17.08
3017,奇鋐科技,468000,5.7407,15.82
3653,健策,260000,5.435,14.98
3665,貿聯-KY,665000,4.7664,13.13
2368,金像電,1127000,4.499,12.4
2383,台光電,212000,4.1354,11.39
2345,智邦科技,529000,3.8684,10.66
5274,信驊科技,54300,3.6663,10.1
6531,愛普科技,950000,3.4442,9.49
6510,精測,245000,3.2098,8.84
8046,南電,739000,2.9769,8.2
7769,鴻勁精密,120000,2.9265,8.06
6805,富世達,271000,2.2571,6.22
4991,環宇-KY,1200000,2.1731,5.99
2059,川湖科技,42000,1.89,5.21
3081,聯亞,158400,1.6383,4.51
7734,印能科技,150000,1.6222,4.47
2330,台積電,179000,1.6013,4.41
6274,台燿,306000,1.4936,4.12
8996,高力熱處理工業,282000,1.3765,3.79
6669,緯穎科技服務,149139,1.2584,3.47
3450,聯鈞,650000,1.2266,3.38
3131,弘塑科技,132000,1.2239,3.37
6278,台表科,1400000,0.9831,2.71
6187,萬潤,198000,0.9557,2.63
2308,台達電,94000,0.6123,1.69
6515,穎崴科技,23000,0.6076,1.67
6831,邁科科技,250000,0.5216,1.44
6488,環球晶,110000,0.3812,1.05
6526,達發,146000,0.3406,0.94
6285,啟碁科技,400000,0.3389,0.93
4749,新應材,95000,0.2654,0.73
5347,世界先進,211000,0.1202,0.33
4576,大銀微系統,72000,0.0637,0.18
2449,京元電子,42650,0.0417,0.12
2303,聯電,78000,0.04,0.11
3163,波若威,13300,0.0349,0.1
3264,欣銓科技,34000,0.0287,0.08
8021,尖點,10000,0.016,0.04
3661,世芯-KY,1000,0.0141,0.04
2395,研華,5000,0.0118,0.03
3711,日月光投資控股,3000,0.0069,0.02
3533,嘉澤端子工業,1000,0.0058,0.02
3491,昇達科,1000,0.0052,0.01
1590,亞德客-KY,1000,0.0048,0.01
8028,昇陽半導體,1000,0.0008,0.0
