code,name,shares,weight,market_value_100m
2330,台積電,279000,5.95,6.89
3702,大聯大,5267000,4.78,5.53
2383,台光電,89000,4.14,4.75
2454,聯發科技,96000,3.84,4.52
3653,健策,77000,3.84,4.27
3706,神達投資控股,5339400,3.78,4.37
2059,川湖科技,32000,3.43,4.01
7769,鴻勁精密,50000,2.91,3.36
2441,超豐,2890000,2.86,3.31
2308,台達電,175000,2.72,3.16
6669,緯穎科技服務,134225,2.7,3.14
3037,欣興,262000,2.25,2.5
2408,南亞科技,479000,2.17,2.54
3081,聯亞,84700,2.09,2.43
2368,金像電,219000,2.08,2.35
2382,廣達電腦,702500,2.08,2.4
6515,穎崴科技,33000,2.08,2.4
2357,華碩,238000,2.01,2.33
6223,旺矽科技,40000,1.94,2.32
9941,裕融企業,2727480,1.89,2.19
2345,智邦科技,101000,1.76,1.97
2887,台新新光金,4752360,1.74,2.02
3017,奇鋐科技,56000,1.64,1.84
3026,禾伸堂,246000,1.61,1.86
2885,元大金,2615040,1.58,1.82
5534,長虹建設,2382000,1.56,1.81
5274,信驊科技,9000,1.45,1.73
3008,大立光,24000,1.43,1.56
2395,研華,251000,1.42,1.65
2360,致茂電子,70000,1.41,1.59
2884,玉山金融控股,3184000,1.22,1.41
2892,第一金融控股,3651000,1.19,1.38
2886,兆豐金,2700000,1.17,1.36
2880,華南金控,2936388,1.13,1.3
3665,貿聯-KY,65000,1.11,1.26
2890,永豐金融,2734780,1.02,1.18
6805,富世達,51000,1.01,1.1
2451,創見,393000,0.98,1.12
4746,台耀化學,2276000,0.9,1.04
3293,鈊象電子,144000,0.88,1.02
6274,台燿,75000,0.87,1.01
2393,億光電子工業,1439000,0.78,0.9
5434,崇越,160000,0.74,0.85
5904,寶雅國際,1077000,0.68,0.79
6138,茂達電子,284000,0.67,0.77
2727,王品餐飲,321000,0.64,0.74
3227,原相,361000,0.58,0.67
4904,遠傳電信,650000,0.58,0.68
9958,世紀鋼鐵結構,685000,0.54,0.63
3090,日電貿,363000,0.52,0.6
6121,新  普,146000,0.48,0.56
4551,智伸科,313000,0.45,0.53
5439,高技,160000,0.37,0.42
2618,長榮航,956000,0.35,0.41
