code,name,shares,weight,market_value_100m
2330,台積電,45000,6.77,1.07
3008,大立光,18000,6.45,0.97
3491,昇達科,72000,5.74,0.93
6669,緯穎科技服務,13000,5.24,0.82
3017,奇鋐科技,28000,5.17,0.8
3653,健策,15000,4.89,0.77
2455,全新,178000,4.68,0.75
2059,川湖科技,5000,4.47,0.72
3081,聯亞,22000,4.08,0.61
8996,高力熱處理工業,53000,4.03,0.61
2383,台光電,11000,3.85,0.6
3529,力旺電子,27000,3.71,0.59
3037,欣興,53000,3.63,0.57
3665,貿聯-KY,27000,3.51,0.55
2454,聯發科技,15000,3.51,0.56
8046,南電,36000,2.62,0.41
2408,南亞科技,80000,2.55,0.4
5347,世界先進,265000,2.5,0.4
4958,臻鼎-KY,89000,2.47,0.39
6223,旺矽科技,7000,2.45,0.39
8358,金居,90000,2.42,0.39
4749,新應材,45000,2.14,0.34
6274,台燿,22000,2.05,0.32
3450,聯鈞,60000,2.0,0.32
3711,日月光投資控股,44000,1.63,0.26
1560,中砂,31000,1.31,0.21
2486,一詮精密,80000,1.29,0.21
2327,國巨*,18000,0.61,0.1
1519,華城電機,9000,0.4,0.06
