code,name,shares,weight,market_value_100m
2330,台積電,588000,13.85,13.96
2376,技嘉,1448000,4.94,5.03
4904,遠傳電信,3832000,3.85,3.93
2412,中華電信,2828000,3.79,3.86
6669,緯穎科技服務,53000,3.35,3.34
3653,健策,49000,2.5,2.53
7750,新  代,108000,2.49,2.54
2345,智邦科技,124000,2.47,2.57
3105,穩懋,656000,2.44,2.49
3081,聯亞,83000,2.41,2.29
1504,東元電機,3473000,2.41,2.46
6442,光紅建聖,148000,2.33,2.38
2027,大成鋼,4181000,2.08,2.12
2327,國巨*,383000,2.04,2.11
6446,藥華醫藥,138000,2.02,2.04
3017,奇鋐科技,68000,1.97,1.94
3711,日月光投資控股,335000,1.94,1.98
7769,鴻勁精密,31000,1.89,1.94
6187,萬潤,151000,1.88,1.82
2454,聯發科技,50000,1.83,1.88
2610,華航,8783000,1.76,1.79
2383,台光電,32000,1.76,1.74
2603,長榮海運,726000,1.75,1.79
3037,欣興,160000,1.72,1.72
6147,頎邦,1019000,1.69,1.72
2059,川湖科技,11000,1.54,1.59
3036,文曄,788000,1.53,1.56
3661,世芯-KY,40000,1.52,1.55
1301,台塑,2612000,1.48,1.51
2308,台達電,82000,1.38,1.42
3008,大立光,24000,1.35,1.29
8996,高力熱處理工業,113000,1.35,1.29
1216,統一企業,1657000,1.27,1.29
2408,南亞科技,193000,0.97,0.97
2395,研華,146000,0.96,0.96
2368,金像電,98000,0.93,0.93
8046,南電,48000,0.55,0.54
4958,臻鼎-KY,110000,0.48,0.48
2344,華邦電子,243000,0.43,0.43
8299,群聯電子,20000,0.41,0.43
3131,弘塑科技,12000,0.27,0.27
2881,富邦金融控股,154000,0.21,0.22
2303,聯電,171000,0.21,0.21
2049,上銀科技,55000,0.19,0.19
2891,中國信託金融控股,306000,0.19,0.2
3665,貿聯-KY,9000,0.18,0.18
2317,鴻海精密工業,64000,0.15,0.16
2360,致茂電子,5000,0.1,0.1
6488,環球晶,10000,0.1,0.1
3189,景碩科技,2000,0.02,0.02
