code,name,shares,weight,market_value_100m
2330,台積電,628000,9.12,15.04
2383,台光電,219000,7.33,12.12
2454,聯發科技,224000,5.44,9.0
3017,奇鋐科技,297000,4.96,8.2
6223,旺矽科技,129000,4.93,8.15
3037,欣興,781000,4.68,7.75
2345,智邦科技,317000,4.09,6.77
8046,南電,432000,3.0,4.97
6669,緯穎科技服務,83000,2.98,4.92
6274,台燿,298000,2.89,4.78
3665,貿聯-KY,202000,2.69,4.44
2308,台達電,222000,2.42,4.01
3711,日月光投資控股,626000,2.38,3.94
2059,川湖科技,29000,2.16,3.57
2303,聯電,2650000,1.97,3.26
3653,健策,65000,1.6,2.64
3583,辛耘,364000,1.54,2.56
5274,信驊科技,14800,1.47,2.43
2886,兆豐金,3800000,1.13,1.88
2486,一詮精密,799000,1.11,1.84
7769,鴻勁精密,29000,1.11,1.84
3443,創意,34000,1.02,1.68
3189,景碩科技,178000,0.91,1.5
2885,元大金,2200000,0.91,1.5
2360,致茂電子,65000,0.82,1.35
2344,華邦電子,698000,0.75,1.24
6515,穎崴科技,17000,0.71,1.18
4958,臻鼎-KY,229000,0.68,1.12
6139,亞翔,134000,0.66,1.09
6488,環球晶,105000,0.54,0.89
6285,啟碁科技,323000,0.5,0.82
6805,富世達,44000,0.48,0.79
6187,萬潤,75000,0.48,0.79
2395,研華,121000,0.48,0.8
1303,南亞,395000,0.45,0.75
3450,聯鈞,155000,0.44,0.73
1326,台化,1200000,0.42,0.7
8996,高力熱處理工業,60000,0.39,0.64
2455,全新,155000,0.34,0.57
2449,京元電子,210000,0.31,0.52
6213,聯茂,110000,0.3,0.5
2472,立隆電子工業,191000,0.28,0.47
8150,南茂科技,455000,0.27,0.45
8210,勤誠興業,41000,0.25,0.42
3211,順達,100000,0.24,0.4
5289,宜鼎國際,26000,0.23,0.38
5536,聖暉*,36000,0.2,0.34
3131,弘塑科技,14000,0.2,0.33
2404,漢唐,29000,0.2,0.33
6196,帆宣,60000,0.19,0.31
6138,茂達電子,80000,0.14,0.23
3533,嘉澤端子工業,12000,0.14,0.24
3357,西北臺慶科技,90000,0.12,0.2
6531,愛普科技,16000,0.08,0.13
