code,name,shares,weight,market_value_100m
2330,台積電,12134000,9.6,290.61
2383,台光電,4863000,8.9,269.17
2454,聯發科技,5448000,7.24,219.01
3037,欣興,20210000,6.63,200.48
3017,奇鋐科技,5801000,5.29,160.11
2327,國巨*,25437000,5.19,156.95
6223,旺矽科技,2443000,5.1,154.28
6669,緯穎科技服務,2496000,4.89,148.01
2345,智邦科技,6419000,4.53,137.05
2308,台達電,7070000,4.22,127.61
3711,日月光投資控股,19529000,4.06,122.84
8046,南電,9519000,3.62,109.47
2303,聯電,87718000,3.57,107.89
3665,貿聯-KY,4616848,3.36,101.57
3653,健策,2375000,3.19,96.54
6274,台燿,5499000,2.92,88.26
5274,信驊科技,454900,2.47,74.79
6805,富世達,2215000,1.31,39.65
2368,金像電,4000000,1.27,38.56
2449,京元電子,11295450,0.92,27.79
8210,勤誠興業,2497000,0.84,25.34
6187,萬潤,1334000,0.46,14.01
2360,致茂電子,572000,0.39,11.9
4979,華星光,2174000,0.37,11.09
6510,精測,361000,0.33,10.11
4958,臻鼎-KY,1682000,0.27,8.24
8996,高力熱處理工業,712000,0.25,7.58
3264,欣銓科技,3080000,0.22,6.76
6278,台表科,3250000,0.18,5.44
6271,同欣電,2224000,0.14,4.35
6191,精成科,3988000,0.11,3.43
3376,新日興,1741000,0.11,3.2
6515,穎崴科技,23000,0.05,1.59
4966,譜瑞-KY,140000,0.03,0.83
2002,中鋼,5163000,0.03,1.02
8358,金居,1000,0.0,0.0
3661,世芯-KY,1000,0.0,0.04
3443,創意,1000,0.0,0.05
2439,美律,1000,0.0,0.0
1590,亞德客-KY,1000,0.0,0.02
3008,大立光,1000,0.0,0.04
2382,廣達電腦,1000,0.0,0.0
3533,嘉澤端子工業,1000,0.0,0.02
2408,南亞科技,1000,0.0,0.0
6488,環球晶,1000,0.0,0.01
2313,華通,1000,0.0,0.0
8150,南茂科技,1000,0.0,0.0
2317,鴻海精密工業,1000,0.0,0.0
5347,世界先進,1000,0.0,0.0
2481,強茂,5000,0.0,0.01
