code,name,shares,weight,market_value_100m
MU US,美光科技公司,123569,6.11,1.06
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),184500,4.98,0.87
LITE US,魯門特姆控股公司,102000,4.77,0.83
3037,欣興,2600000,4.6,25.79
2383,台光電,445000,4.2,23.54
AMAT US,應用材料,135000,4.05,0.7
009150 KS,三星電機,70000,3.61,892.5
6981 JP,村田製作所有限公司,1350000,3.58,98.58
2330,台積電,750000,3.18,17.85
2454,聯發科技,445000,3.14,17.62
285A JP,鎧俠控股公司,180000,3.13,86.42
CRDO US,Credo科技集團控股有限公司,225000,3.1,0.54
PANW US,Palo Alto Networks Inc,125000,2.76,0.48
TSEM US,TOWER SEMICONDUCTOR LTD,186825,2.71,0.47
6223,旺矽科技,242000,2.69,15.06
WDC US,威騰電子公司,105000,2.64,0.46
BE US,布魯姆能源公司,210000,2.54,0.44
MRVL US,MARVELL TECHNOLOGY INC,205000,2.46,0.43
SNOW US,Snowflake公司,115000,2.21,0.38
3711,日月光投資控股,1800000,2.02,11.34
NOW US,ServiceNow公司,270000,1.98,0.34
6871 JP,MICRONICS JAPAN CO LTD,370000,1.86,51.39
COHR US,連貫公司,95000,1.77,0.31
IFX GY,英飛凌科技股份有限公司,425000,1.76,0.27
2327,國巨*,1550000,1.58,8.88
6976 JP,TAIYO YUDEN CO LTD,450000,1.56,42.97
SNDK US,晟碟公司（德拉瓦州）,21000,1.49,0.26
MPWR US,芯源系統有限公司,18000,1.43,0.25
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1249899,1.35,1.59
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.34,36.98
LMT US,LOCKHEED MARTIN CORP,38000,1.32,0.23
TER US,泰瑞達公司,55000,1.15,0.2
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,1.09,1.28
3017,奇鋐科技,215000,1.06,5.94
2308,台達電,328000,1.06,5.95
6787 JP,MEIKO ELECTRONICS CO LTD,160000,0.98,27.06
FORM US,FORMFACTOR INC,150454,0.97,0.17
AEHR US,AEHR TEST SYSTEMS,140344,0.86,0.15
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,0.83,1.14
3665,貿聯-KY,190000,0.74,4.16
2303,聯電,2500000,0.55,3.08
AIXA GY,愛思強股份有限公司,200000,0.54,0.08
9988 HK,ALIBABA GROUP HOLDING LTD,500000,0.46,0.63
VECO US,VEECO INSTRUMENTS INC,7952,0.02,0.0
