code,name,shares,weight,market_value_100m
TSLA US,特斯拉公司,8645,7.76,0.03
SHOP US,Shopify公司,17206,7.22,0.03
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),3903,4.96,0.02
TWST US,Twist Bioscience Corp,14421,4.87,0.02
TXG US,10X Genomics Inc,30028,4.76,0.02
CRSP US,CRISPR治療公司,28627,4.14,0.02
HOOD US,羅賓漢市場公司,14529,3.71,0.01
AMZN US,亞馬遜公司,4709,3.54,0.01
TEM US,Tempus AI Inc,23579,3.51,0.01
TSM US,台積電,3035,3.43,0.01
PLTR US,帕蘭提爾科技公司,6215,2.94,0.01
SPCX US,太空探索科技公司,6597,2.47,0.01
CRCL US,Circle網路集團公司,12893,2.34,0.01
BEAM US,光束治療公司,31605,2.33,0.01
ILMN US,伊魯米納公司,4275,2.22,0.01
NTRA US,那提拉公司,2546,2.19,0.01
XYZ US,布洛克公司,10275,2.19,0.01
COIN US,比特幣基地全球公司,5087,2.05,0.01
AVGO US,博通公司,1761,2.01,0.01
LLY US,禮來公司,595,1.98,0.01
GOOGL US,ALPHABET INC-CL A(Alphabet公司),1741,1.68,0.01
SNOW US,Snowflake公司,1834,1.66,0.01
NVDA US,NVIDIA CORP(輝達公司),2727,1.6,0.01
WGS US,GeneDx控股公司,7621,1.6,0.01
RBLX US,Roblox公司,13711,1.37,0.01
DE US,迪爾,828,1.36,0.01
NTLA US,英特利亞治療公司,40577,1.32,0.0
GOOG US,Alphabet公司 Class C,1323,1.27,0.0
BMNR US,BitMine Immersion Technologi,25948,1.27,0.0
META US,Meta平台公司,702,1.13,0.0
VCYT US,Veracyte公司,8293,1.04,0.0
KTOS US,克瑞拓斯安全防衛公司,6035,1.02,0.0
BLSH US,Bullish,15322,1.02,0.0
CRWV US,CoreWeave Inc,3760,0.9,0.0
CBRS US,Cerebras Systems Inc,1098,0.68,0.0
SOFI US,索菲科技公司,13816,0.68,0.0
TER US,泰瑞達公司,600,0.59,0.0
XE US,X-Energy Inc,7896,0.44,0.0
FIG US,Figma Inc,6280,0.43,0.0
CERS US,Cerus公司,62549,0.43,0.0
ACHR US,阿徹航空公司,22076,0.37,0.0
RXRX US,利可迅生技公司,33889,0.3,0.0
BWXT US,BWX科技股份有限公司,108,0.05,0.0
