code,name,shares,weight,market_value_100m
2330,台積電,1039000,9.2,22.86
2454,聯發科技,476000,6.03,14.99
6669,緯穎科技服務,215000,4.44,11.04
2383,台光電,246000,4.06,10.09
3017,奇鋐科技,445000,3.75,9.32
3037,欣興,1310000,3.63,9.01
2308,台達電,598000,3.6,8.94
2345,智邦科技,431000,3.31,8.23
3665,貿聯-KY,392000,3.3,8.19
6223,旺矽科技,127000,2.45,6.08
3711,日月光投資控股,1193000,2.4,5.95
6446,藥華醫藥,537191,2.33,5.8
1590,亞德客-KY,422000,2.25,5.59
2327,國巨*,1070000,2.18,5.42
6274,台燿,522000,2.14,5.32
2360,致茂電子,280000,2.07,5.14
2059,川湖科技,70000,2.01,5.0
8046,南電,560000,1.98,4.92
2412,中華電信,3435000,1.94,4.83
5274,信驊科技,36900,1.92,4.76
2395,研華,850000,1.88,4.67
6805,富世達,357000,1.82,4.52
3529,力旺電子,215000,1.8,4.48
4958,臻鼎-KY,1078000,1.75,4.36
8210,勤誠興業,437000,1.73,4.29
5536,聖暉*,443000,1.68,4.18
2408,南亞科技,1128000,1.6,3.99
2368,金像電,538000,1.58,3.92
3443,創意,117000,1.55,3.86
2344,華邦電子,2853000,1.49,3.71
6515,穎崴科技,59000,1.29,3.19
2303,聯電,3006000,1.24,3.08
6531,愛普科技,472000,1.19,2.96
3533,嘉澤端子工業,143000,0.99,2.47
2379,瑞昱,296000,0.88,2.18
2376,技嘉,603000,0.78,1.94
3034,聯詠,378000,0.77,1.91
3293,鈊象電子,215000,0.64,1.58
1303,南亞,870000,0.5,1.23
3491,昇達科,92000,0.38,0.94
8996,高力熱處理工業,106000,0.37,0.91
4904,遠傳電信,849000,0.36,0.9
6415,矽力杰,231000,0.35,0.87
6526,達發,145000,0.3,0.74
5434,崇越,104000,0.21,0.51
3260,威剛科技,115000,0.18,0.45
2451,創見,161000,0.17,0.43
5289,宜鼎國際,34000,0.16,0.39
8299,群聯電子,19000,0.12,0.29
2458,義隆,175000,0.11,0.26
