code,name,shares,weight,market_value_100m
2330,台積電,289999,15.55,6.61
2383,台光電,75000,7.5,3.31
2454,聯發科技,92001,7.07,3.05
3037,欣興,313001,5.25,2.39
8046,南電,236000,5.06,2.3
2345,智邦科技,102000,4.75,2.08
3017,奇鋐科技,89500,4.57,2.0
6223,旺矽科技,38901,4.54,2.01
6274,台燿,158000,3.93,1.79
2059,川湖科技,21001,3.66,1.56
3711,日月光投資控股,261002,3.18,1.45
2308,台達電,74499,2.72,1.18
5274,信驊科技,7920,2.49,1.05
2408,南亞科技,284000,2.45,1.11
2327,國巨*,191000,2.36,1.08
6669,緯穎科技服務,17000,2.13,0.9
2368,金像電,116000,2.06,0.94
3665,貿聯-KY,37000,1.89,0.82
2360,致茂電子,41000,1.83,0.8
3443,創意,19050,1.53,0.7
7769,鴻勁精密,11000,1.39,0.63
6515,穎崴科技,8000,1.06,0.47
3231,緯創資通,251000,1.04,0.43
5347,世界先進,210000,0.68,0.28
4958,臻鼎-KY,43000,0.42,0.18
1216,統一企業,50000,0.1,0.04
3081,聯亞,1000,0.04,0.02
2404,漢唐,1000,0.02,0.01
2449,京元電子,4000,0.02,0.01
2912,統一超,1000,0.01,0.0
4904,遠傳電信,2003,0.01,0.0
3045,台灣大哥,2000,0.01,0.0
2467,志聖,10,0.0,0.0
2412,中華電信,1,0.0,0.0
