code,name,shares,weight,market_value_100m
2454,聯發科技,480000,6.4079,15.12
3017,奇鋐科技,693000,6.1529,14.52
3665,貿聯-KY,675000,5.9788,14.11
6223,旺矽科技,273000,5.5419,13.08
3443,創意,334000,4.664,11.01
3037,欣興,1570000,4.5777,10.8
2345,智邦科技,529000,4.282,10.1
6488,環球晶,1160000,4.2475,10.02
8046,南電,1039000,3.8705,9.13
3653,健策,245000,3.4368,8.11
2344,華邦電子,5896000,3.2483,7.66
6669,緯穎科技服務,145000,3.1555,7.45
3131,弘塑科技,327000,3.125,7.37
2327,國巨*,1270000,2.7288,6.44
2383,台光電,157000,2.728,6.44
7769,鴻勁精密,100000,2.1931,5.17
7734,印能科技,159000,2.0821,4.91
5274,信驊科技,36300,1.986,4.69
2368,金像電,577000,1.7826,4.21
6510,精測,135000,1.3559,3.2
6274,台燿,306000,1.3227,3.12
2408,南亞科技,849000,1.2719,3.0
2059,川湖科技,42000,1.2717,3.0
3026,禾伸堂,580000,1.1663,2.75
3081,聯亞,158400,1.0338,2.44
8996,高力熱處理工業,282000,1.0266,2.42
8028,昇陽半導體,889000,0.9494,2.24
2308,台達電,144000,0.9123,2.15
2449,京元電子,832650,0.7498,1.77
6187,萬潤,198000,0.7468,1.76
3583,辛耘,274000,0.7246,1.71
8210,勤誠興業,168000,0.6984,1.65
3711,日月光投資控股,323000,0.683,1.61
6515,穎崴科技,23000,0.5278,1.25
2330,台積電,49000,0.4568,1.08
6442,光紅建聖,70000,0.3292,0.78
6526,達發,146000,0.3137,0.74
4749,新應材,95000,0.2673,0.63
5347,世界先進,211000,0.1189,0.28
4576,大銀微系統,72000,0.0537,0.13
2303,聯電,78000,0.0338,0.08
3163,波若威,13300,0.0295,0.07
3264,欣銓科技,34000,0.024,0.06
3661,世芯-KY,1000,0.0118,0.03
3533,嘉澤端子工業,1000,0.0073,0.02
8299,群聯電子,1000,0.0064,0.02
6805,富世達,1000,0.0053,0.01
