code,name,shares,weight,market_value_100m
2330,台積電,588000,14.82,13.41
2027,大成鋼,9445000,4.68,4.08
2376,技嘉,1170000,4.31,3.83
2059,川湖科技,50000,4.09,3.73
3008,大立光,81000,3.57,3.12
2327,國巨*,600000,3.48,3.38
2303,聯電,2899000,3.4,3.29
6187,萬潤,319000,3.25,2.84
6442,光紅建聖,255000,3.24,2.83
3036,文曄,1533000,3.24,2.83
2408,南亞科技,671000,2.72,2.63
2345,智邦科技,124000,2.71,2.53
2383,台光電,52000,2.44,2.29
6147,頎邦,1656000,2.39,2.09
4958,臻鼎-KY,443000,2.05,1.89
2454,聯發科技,50000,1.8,1.66
6446,藥華醫藥,128000,1.58,1.43
2395,研華,249000,1.57,1.38
6669,緯穎科技服務,26000,1.53,1.38
4904,遠傳電信,1242000,1.52,1.32
2412,中華電信,940000,1.51,1.33
3081,聯亞,83000,1.46,1.28
3131,弘塑科技,49000,1.27,1.1
3293,鈊象電子,146000,1.23,1.06
3653,健策,32000,1.21,1.08
1216,統一企業,1303000,1.17,1.02
3665,貿聯-KY,43000,1.03,0.95
2308,台達電,59000,1.01,0.93
3017,奇鋐科技,42000,1.01,0.94
3661,世芯-KY,30000,0.96,0.84
8299,群聯電子,53000,0.92,0.87
2344,華邦電子,611000,0.91,0.88
2368,金像電,98000,0.82,0.79
3711,日月光投資控股,125000,0.71,0.69
3037,欣興,76000,0.6,0.58
2049,上銀科技,175000,0.58,0.51
2891,中國信託金融控股,771000,0.55,0.48
2881,富邦金融控股,363000,0.51,0.45
3105,穩懋,149000,0.5,0.43
8046,南電,48000,0.48,0.47
2360,致茂電子,22000,0.46,0.43
6488,環球晶,45000,0.45,0.39
6223,旺矽科技,5000,0.27,0.26
6415,矽力杰,63000,0.27,0.25
7769,鴻勁精密,4000,0.24,0.23
3529,力旺電子,10000,0.24,0.22
8996,高力熱處理工業,23000,0.23,0.21
1802,台玻,393000,0.2,0.17
2317,鴻海精密工業,64000,0.17,0.15
3189,景碩科技,2000,0.01,0.01
