code,name,shares,weight,market_value_100m
2330,台積電,325000,23.0309,7.41
2454,聯發科技,62500,6.4395,2.07
2308,台達電,72000,3.5358,1.14
2887,台新新光金,3247150,3.4264,1.1
3711,日月光投資控股,189000,3.2543,1.05
2885,元大金,1547000,3.0532,0.98
2890,永豐金融,1861500,2.2362,0.72
1216,統一企業,879000,2.1146,0.68
2303,聯電,575000,2.0284,0.65
2376,技嘉,199000,2.0225,0.65
5871,中租-KY,540000,2.014,0.65
5274,信驊科技,4840,1.9902,0.64
5876,上海商銀,1437230,1.961,0.63
4763,濟南大自然新材料股份有限公司,1312000,1.9431,0.63
6206,飛捷科技股份有限公司,500000,1.9348,0.62
2383,台光電,14000,1.9189,0.62
3702,大聯大,544000,1.8599,0.6
5269,祥碩,41000,1.8541,0.6
2393,億光電子工業,895000,1.7581,0.57
6138,茂達電子,195000,1.7425,0.56
5434,崇越,102000,1.639,0.53
6257,矽格,262000,1.5879,0.51
6239,力成科技,176000,1.3758,0.44
2360,致茂電子,19000,1.1456,0.37
3014,聯陽半導體股份有限公司,287000,1.1106,0.36
8299,群聯電子,20000,1.0257,0.33
2345,智邦科技,15000,0.9511,0.31
3264,欣銓科技,151000,0.8706,0.28
6223,旺矽科技,4500,0.7224,0.23
6691,洋基工程股份有限公司,36000,0.7217,0.23
3131,弘塑科技,9000,0.7133,0.23
3017,奇鋐科技,10000,0.6962,0.22
3034,聯詠,43000,0.6582,0.21
2327,國巨*,34000,0.5949,0.19
3037,欣興,23000,0.5462,0.18
3265,台星科股份有限公司,98000,0.4554,0.15
2382,廣達電腦,43000,0.419,0.13
3260,威剛科技,36000,0.4129,0.13
8069,元太,75000,0.4033,0.13
5347,世界先進,84000,0.3851,0.12
6196,帆宣,24000,0.3539,0.11
3189,景碩科技,14000,0.278,0.09
6515,穎崴科技,1500,0.2767,0.09
6139,亞翔,11000,0.2407,0.08
6531,愛普科技,9000,0.1947,0.06
6488,環球晶,5000,0.149,0.05
3443,創意,1000,0.1138,0.04
8016,矽創,13000,0.1105,0.04
2402,毅嘉科技,61000,0.1043,0.03
2912,統一超,13000,0.096,0.03
