code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.27,0.98
BE US,布魯姆能源公司,310000,5.14,0.8
SPCX US,太空探索科技公司,550000,5.04,0.79
3037,欣興,2600000,4.95,24.73
009150 KS,三星電機,70000,4.33,921.9
6981 JP,村田製作所有限公司,1350000,4.12,99.89
2383,台光電,400000,4.1,20.46
PANW US,Palo Alto Networks Inc,150000,3.6,0.56
MU US,美光科技公司,60000,3.56,0.56
MSFT US,微軟,100000,3.18,0.5
STX US,希捷科技控股公開有限公司,60000,2.96,0.46
2454,聯發科技,330000,2.93,14.62
3017,奇鋐科技,440000,2.75,13.71
SNOW US,Snowflake公司,130000,2.68,0.42
PLTR US,帕蘭提爾科技公司,225000,2.48,0.39
NVDA US,NVIDIA CORP(輝達公司),175000,2.37,0.37
HOOD US,羅賓漢市場公司,300120,2.12,0.33
NOW US,ServiceNow公司,230000,2.09,0.33
000660 KS,愛思開海力士公司,25000,1.98,422.5
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,220000,1.94,2.39
2303,聯電,7000000,1.94,9.7
300757 CH,ROBOTECHNIK INTELLIGENT TE-A,334997,1.92,2.01
2330,台積電,400000,1.91,9.54
INTC US,英特爾,300000,1.86,0.29
285A JP,鎧俠控股公司,77000,1.64,39.85
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),50000,1.61,0.25
4979,華星光,1510000,1.54,7.69
992 HK,LENOVO GROUP LTD,6000000,1.53,1.87
TER US,泰瑞達公司,70000,1.49,0.23
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.47,35.63
NET US,Cloudflare公司,70000,1.46,0.23
6515,穎崴科技,100000,1.26,6.31
IFX GY,英飛凌科技股份有限公司,300000,1.2,0.16
CRWD US,Crowdstrike控股公司,66754,1.03,0.16
TWLO US,Twilio公司,55000,0.85,0.13
5801 JP,古河電氣工業有限公司,500000,0.77,18.59
AEM US,AGNICO EAGLE MINES LTD,60000,0.75,0.12
CRCL US,Circle網路集團公司,129169,0.71,0.11
SNDK US,晟碟公司（德拉瓦州）,7000,0.68,0.11
4180 JP,APPIER GROUP INC,950000,0.6,14.55
NTRA US,那提拉公司,25000,0.56,0.09
AIXA GY,愛思強股份有限公司,97635,0.24,0.03
