code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,140000,4.479,2.2
AGN NA,荷蘭保險公司,680000,4.002,1.96
AV/ LN,英傑華保險,630000,3.926,1.93
TPEIR GA,Piraeus Bank SA,475000,3.761,1.85
ADM LN,Admiral集團公開有限公司,105000,3.573,1.75
NWG LN,國民西敏集團公開有限公司,540000,3.258,1.6
MNG LN,M&G公開有限公司,1000000,2.917,1.43
LLOY LN,勞埃德銀行集團,3000000,2.86,1.4
BOCHGR GA,賽普勒斯銀行控股公開有限公司,360000,2.846,1.4
CHYM US,Chime Financial Inc,130000,2.837,1.39
DBK GY,德意志銀行,110000,2.748,1.35
ASRNL NA,ASR荷蘭公眾有限公司,45000,2.479,1.22
BAMI IM,BPM銀行股份公司,200000,2.403,1.18
STAN LN,渣打集團有限公司,120000,2.38,1.17
FESB202609,202609 歐盟STOXX銀行指數期貨,200,2.37,1.16
WFC US,富國銀行,40000,2.33,1.14
GPN US,環匯公司,40000,2.311,1.13
BMPS IM,義大利西恩那銀行股份公司,250000,2.212,1.09
7167 JP,Mebuki金融集團公司,300000,2.117,1.04
JPM US,摩根大通銀行,9000,2.06,1.01
BARC LN,巴克萊集團,480000,1.976,0.97
UCG IM,裕信銀行,30000,1.857,0.91
LGEN LN,法通保險集團公開有限公司,700000,1.803,0.89
SDLF LN,標準人壽公開有限公司,220000,1.791,0.88
UNI IM,Unipol保險股份公司,85000,1.778,0.87
EQH US,公平控股公司,50000,1.752,0.86
G IM,忠意保險股份公司,50000,1.71,0.84
AMUN FP,東方匯理資產管理有限責任公司,25000,1.694,0.83
UBS US,瑞銀集團公司,50000,1.672,0.82
ETE GA,希臘國家銀行,120000,1.566,0.77
C US,花旗集團公司,17000,1.503,0.74
MRX US,馬雷克斯集團有限公司,33000,1.466,0.72
HSBA LN,匯豐控股有限公司,110000,1.448,0.71
ARES US,戰神管理公司,17000,1.425,0.7
INGA NA,荷蘭國際集團,60000,1.425,0.7
8331 JP,千葉銀行有限公司,125000,1.424,0.7
BLK US,貝萊德公司,2000,1.375,0.67
CABK SM,凱克薩銀行有限責任公司,130000,1.282,0.63
V US,威士卡,5000,1.22,0.6
HOOD US,羅賓漢市場公司,17000,1.219,0.6
BNP FP,法國巴黎銀行有限責任公司,16000,1.215,0.6
GLE FP,法國興業銀行股份有限公司,20000,1.091,0.54
8411 JP,瑞穗金融集團,30000,1.081,0.53
CRCL US,Circle網路集團公司,17000,0.953,0.47
BNY US,紐約梅隆銀行,9000,0.904,0.44
8377 JP,北北金融集團公司,25000,0.863,0.42
8308 JP,Resona控股公司,80000,0.826,0.41
8309 JP,三井住友信託集團公司,110000,0.818,0.4
BX US,黑石公司,7500,0.617,0.3
RELY US,Remitly全球公司,35000,0.496,0.24
