code,name,shares,weight,market_value_100m
2330,台積電,179000,10.92,4.27
2454,聯發科技,56000,6.5,2.48
2383,台光電,49000,6.38,2.51
4958,臻鼎-KY,499000,6.31,2.38
2308,台達電,115000,5.04,1.92
2327,國巨*,352000,4.83,1.89
3443,創意,22000,3.48,1.33
6278,台表科,665000,3.12,1.22
8996,高力熱處理工業,89000,2.96,1.09
6223,旺矽科技,19000,2.73,1.03
6683,雍智科技,66000,2.7,1.05
3653,健策,20000,2.69,1.06
6510,精測,30000,2.48,0.98
6831,邁科科技,171000,2.3,0.9
2472,立隆電子工業,425000,2.29,0.89
3189,景碩科技,106000,2.23,0.87
3017,奇鋐科技,26000,2.12,0.81
7751,竑騰,53000,1.9,0.74
3037,欣興,76000,1.87,0.72
3363,上詮,103000,1.81,0.7
6415,矽力杰,156000,1.67,0.65
3693,營邦,94000,1.64,0.64
8021,尖點,144000,1.62,0.63
8046,南電,54000,1.53,0.59
8210,勤誠興業,65000,1.47,0.57
2344,華邦電子,330000,1.43,0.53
2360,致茂電子,25000,1.34,0.52
6274,台燿,37000,1.34,0.51
2408,南亞科技,97000,1.22,0.45
6830,汎銓,79000,1.07,0.42
3042,台灣晶技,196000,0.93,0.36
5269,祥碩,22000,0.83,0.32
6239,力成科技,102000,0.72,0.28
1303,南亞,87000,0.5,0.19
2303,聯電,127000,0.46,0.18
2368,金像電,14000,0.36,0.14
2467,志聖,25000,0.33,0.13
3131,弘塑科技,5000,0.3,0.12
6770,力積電,127000,0.23,0.09
6526,達發,12000,0.19,0.08
3665,貿聯-KY,3000,0.15,0.06
1802,台玻,90000,0.14,0.05
6531,愛普科技,5000,0.12,0.04
4749,新應材,5086,0.09,0.04
6213,聯茂,6000,0.09,0.03
3711,日月光投資控股,5000,0.08,0.03
3533,嘉澤端子工業,2000,0.08,0.03
2881,富邦金融控股,20000,0.08,0.03
2882,國泰金,25000,0.07,0.03
2317,鴻海精密工業,9000,0.06,0.02
2382,廣達電腦,6000,0.05,0.02
2449,京元電子,6300,0.04,0.02
