code,name,shares,weight,market_value_100m
3443,創意,364000,8.611,22.46
2454,聯發科技,480000,8.3369,21.74
6223,旺矽科技,323000,6.9351,18.09
3037,欣興,1720000,6.3375,16.53
3653,健策,260000,5.2236,13.62
3665,貿聯-KY,665000,5.0866,13.27
3017,奇鋐科技,378000,4.6015,12.0
2368,金像電,1127000,4.2865,11.18
2383,台光電,212000,4.1332,10.78
5274,信驊科技,54300,3.7995,9.91
6531,愛普科技,1030000,3.7477,9.77
2345,智邦科技,529000,3.7319,9.73
8046,南電,739000,3.1309,8.17
6510,精測,245000,3.0341,7.91
7769,鴻勁精密,120000,2.818,7.35
6805,富世達,271000,2.1248,5.54
4991,環宇-KY,1200000,1.9692,5.14
2059,川湖科技,42000,1.9396,5.06
6274,台燿,306000,1.6601,4.33
2330,台積電,179000,1.6334,4.26
7734,印能科技,150000,1.432,3.73
8996,高力熱處理工業,282000,1.4055,3.67
3450,聯鈞,650000,1.3482,3.52
6278,台表科,1400000,0.9823,2.56
2303,聯電,1778000,0.968,2.52
6187,萬潤,198000,0.9261,2.42
6669,緯穎科技服務,99139,0.8229,2.15
2308,台達電,94000,0.6162,1.61
6515,穎崴科技,23000,0.5476,1.43
6831,邁科科技,250000,0.5032,1.31
6488,環球晶,110000,0.3951,1.03
6526,達發,146000,0.3521,0.92
6285,啟碁科技,400000,0.3358,0.88
4749,新應材,95000,0.2607,0.68
5347,世界先進,211000,0.1278,0.33
4576,大銀微系統,72000,0.0643,0.17
2449,京元電子,42650,0.0427,0.11
3163,波若威,13300,0.0338,0.09
3264,欣銓科技,34000,0.029,0.08
8021,尖點,10000,0.0168,0.04
2395,研華,5000,0.0133,0.03
3661,世芯-KY,1000,0.0128,0.03
3711,日月光投資控股,3000,0.0069,0.02
3533,嘉澤端子工業,1000,0.0057,0.02
3491,昇達科,1000,0.0055,0.01
1590,亞德客-KY,1000,0.0047,0.01
8028,昇陽半導體,1000,0.0008,0.0
