code,name,shares,weight,market_value_100m
2330,台積電,9800000,15.52,233.24
2454,聯發科技,2210000,6.66,100.11
3017,奇鋐科技,2850000,6.02,90.49
2383,台光電,1600000,5.41,81.36
3037,欣興,8460000,5.41,81.3
2303,聯電,55000000,5.2,78.1
6223,旺矽科技,1100000,4.1,61.6
3653,健策,1115000,3.89,58.43
2308,台達電,2750000,3.13,47.02
6669,緯穎科技服務,1987956,2.86,43.04
2327,國巨*,8000000,2.85,42.88
2345,智邦科技,2307000,2.82,42.45
3443,創意,620000,2.55,38.25
3189,景碩科技,3850000,2.1,31.57
8046,南電,2770000,2.04,30.61
1303,南亞,13500000,2.01,30.24
6274,台燿,1900000,1.79,26.89
6488,環球晶,2800000,1.75,26.24
3665,貿聯-KY,1293000,1.72,25.8
3008,大立光,380000,1.57,23.66
5274,信驊科技,120500,1.46,21.99
2360,致茂電子,1000000,1.39,20.9
8996,高力熱處理工業,1580000,1.37,20.54
6805,富世達,760000,1.03,15.54
6239,力成科技,5360000,0.98,14.71
2317,鴻海精密工業,3200000,0.53,7.94
7769,鴻勁精密,130000,0.53,7.96
3211,順達,2000000,0.49,7.4
2449,京元電子,2600000,0.45,6.8
3450,聯鈞,1102000,0.4,5.96
3711,日月光投資控股,1000000,0.4,6.05
6442,光紅建聖,350000,0.37,5.51
2059,川湖科技,45000,0.36,5.42
3583,辛耘,800000,0.36,5.37
2481,強茂,3000000,0.34,5.05
2882,國泰金,4000000,0.3,4.5
2408,南亞科技,760000,0.25,3.74
2404,漢唐,250000,0.17,2.59
3533,嘉澤端子工業,160000,0.16,2.42
2455,全新,386000,0.13,1.99
3264,欣銓科技,700000,0.1,1.56
1560,中砂,191000,0.09,1.42
1717,長興,1500000,0.07,1.06
2301,光寶科技,300000,0.06,0.83
6285,啟碁科技,350000,0.05,0.77
8358,金居,100000,0.03,0.51
2337,旺宏,1000,0.0,0.0
8299,群聯電子,1000,0.0,0.02
6196,帆宣,1000,0.0,0.01
2049,上銀科技,1000,0.0,0.0
2344,華邦電子,1000,0.0,0.0
