code,name,shares,weight,market_value_100m
2383,台光電,4863000,10.0,308.8
2330,台積電,12134000,9.43,291.22
3037,欣興,20330000,7.38,227.7
2454,聯發科技,5448000,7.15,220.64
3017,奇鋐科技,5900000,6.02,185.85
6669,緯穎科技服務,2496000,5.35,165.24
2327,國巨*,25437000,5.01,154.66
2345,智邦科技,6594000,4.89,151.0
6223,旺矽科技,2443000,4.59,141.69
2308,台達電,7070000,4.32,133.27
3653,健策,2375000,4.11,126.83
8046,南電,9634000,4.04,124.76
3711,日月光投資控股,19529000,3.89,120.1
2303,聯電,87718000,3.45,106.58
3665,貿聯-KY,4616848,3.19,98.57
6274,台燿,5499000,2.85,87.98
5274,信驊科技,484900,2.67,82.53
6805,富世達,2265000,1.41,43.6
2368,金像電,3500000,1.15,35.35
2449,京元電子,11295450,0.91,28.07
8210,勤誠興業,2497000,0.82,25.22
6187,萬潤,1334000,0.6,18.48
2360,致茂電子,622000,0.48,14.68
6510,精測,478000,0.45,13.77
8996,高力熱處理工業,1102000,0.43,13.39
4979,華星光,2424000,0.43,13.21
3264,欣銓科技,5918000,0.42,12.96
4958,臻鼎-KY,1682000,0.27,8.46
6278,台表科,3250000,0.18,5.69
6271,同欣電,2224000,0.14,4.4
6191,精成科,3988000,0.11,3.42
3376,新日興,1741000,0.11,3.36
4966,譜瑞-KY,140000,0.03,0.79
2002,中鋼,5163000,0.03,0.97
8358,金居,1000,0.0,0.0
3661,世芯-KY,1000,0.0,0.04
3443,創意,1000,0.0,0.06
2439,美律,1000,0.0,0.0
1590,亞德客-KY,1000,0.0,0.01
3008,大立光,1000,0.0,0.05
2382,廣達電腦,1000,0.0,0.0
3533,嘉澤端子工業,1000,0.0,0.02
2408,南亞科技,1000,0.0,0.01
6515,穎崴科技,1000,0.0,0.07
6488,環球晶,1000,0.0,0.01
2313,華通,1000,0.0,0.0
8150,南茂科技,1000,0.0,0.0
2317,鴻海精密工業,1000,0.0,0.0
5347,世界先進,1000,0.0,0.0
2481,強茂,5000,0.0,0.01
