code,name,shares,weight,market_value_100m
2330,台積電,1794000,8.1635,42.97
2454,聯發科技,872000,6.696,36.71
6669,緯穎科技服務,510000,6.4013,32.82
5536,聖暉*,3679000,6.3337,34.03
6139,亞翔,4025000,6.1586,32.48
2059,川湖科技,185000,4.823,23.12
2383,台光電,327000,3.937,20.16
2360,致茂電子,837000,3.7452,19.25
3105,穩懋,4809000,3.6289,19.14
2345,智邦科技,817000,3.5473,18.79
6223,旺矽科技,307000,3.376,19.77
4958,臻鼎-KY,3178000,3.0308,15.56
3491,昇達科,1000000,2.5217,13.75
3017,奇鋐科技,407000,2.4308,13.17
3008,大立光,248000,2.3839,12.57
6531,愛普科技,1440000,2.3835,13.42
6488,環球晶,1134000,2.193,11.57
2303,聯電,9109000,2.0984,11.02
3264,欣銓科技,4780000,1.9848,10.47
6257,矽格,4821000,1.9012,10.03
2467,志聖,1505000,1.6778,8.85
2377,微星,5678000,1.6094,8.49
3583,辛耘,1158000,1.6005,8.23
6274,台燿,450000,1.3651,7.54
8016,矽創,2270000,1.3041,6.88
3702,大聯大,5678000,1.1949,6.3
7769,鴻勁精密,93000,1.1902,6.28
3711,日月光投資控股,1016000,1.1847,6.26
2316,楠梓電,3471000,1.099,5.8
5274,信驊科技,29900,0.9648,5.29
3036,文曄,2404000,0.9298,4.9
8996,高力熱處理工業,382000,0.88,4.89
1785,光洋科,4384000,0.8727,4.6
6278,台表科,2460000,0.8162,4.3
2327,國巨*,696000,0.8023,4.33
2351,順德,2316000,0.7465,3.94
2472,立隆電子工業,1522000,0.6954,3.67
3529,力旺電子,93000,0.4214,2.47
6831,邁科科技,300000,0.3907,2.06
6239,力成科技,710000,0.3742,1.97
2376,技嘉,443000,0.3006,1.76
2451,創見,521000,0.2864,1.52
2885,元大金,2128420,0.2756,1.45
6446,藥華醫藥,42000,0.1122,0.63
3231,緯創資通,91000,0.0322,0.17
6177,達麗,194350,0.0179,0.09
3443,創意,1000,0.011,0.05
2368,金像電,2000,0.0038,0.02
8046,南電,1000,0.0024,0.01
4441,振大環球,4000,0.0014,0.01
1519,華城電機,660,0.0009,0.0
8358,金居,1000,0.0007,0.0
3706,神達投資控股,1400,0.0002,0.0
2886,兆豐金,1000,0.0,0.0
2881,富邦金融控股,250,0.0,0.0
