code,name,shares,weight,market_value_100m
2330,台積電,45000,6.57,1.08
3491,昇達科,72000,5.84,0.99
3008,大立光,18000,5.56,0.91
2454,聯發科技,22000,5.43,0.93
3017,奇鋐科技,28000,5.38,0.91
6669,緯穎科技服務,13000,5.25,0.84
3653,健策,15000,4.88,0.8
2455,全新,178000,4.52,0.74
2383,台光電,11000,4.26,0.68
2059,川湖科技,5000,4.19,0.62
3529,力旺電子,27000,3.93,0.72
8996,高力熱處理工業,53000,3.93,0.68
3081,聯亞,22000,3.74,0.61
3037,欣興,53000,3.62,0.54
3665,貿聯-KY,27000,3.51,0.59
8046,南電,36000,2.84,0.47
4958,臻鼎-KY,89000,2.73,0.44
5347,世界先進,265000,2.62,0.43
2408,南亞科技,80000,2.56,0.41
6223,旺矽科技,7000,2.48,0.45
8358,金居,90000,2.3,0.39
4749,新應材,45000,2.16,0.35
6274,台燿,22000,2.15,0.37
3711,日月光投資控股,44000,1.65,0.27
2303,聯電,200000,1.48,0.24
1560,中砂,31000,1.4,0.22
2327,國巨*,18000,0.67,0.11
1519,華城電機,9000,0.4,0.06
