code,name,shares,weight,market_value_100m
2330,台積電,118000,2.93,2.74
2412,中華電信,1821000,2.74,2.53
2357,華碩,359000,2.67,2.47
2881,富邦金融控股,1951025,2.61,2.41
2891,中國信託金融控股,3544000,2.36,2.18
2382,廣達電腦,632000,2.16,2.0
1216,統一企業,2414000,2.1,1.94
6446,藥華醫藥,163425,2.08,1.92
3045,台灣大哥,1700000,2.06,1.9
2303,聯電,1367000,1.92,1.78
3034,聯詠,388000,1.92,1.78
4904,遠傳電信,1685000,1.91,1.76
2404,漢唐,147000,1.81,1.67
4958,臻鼎-KY,324000,1.68,1.55
2383,台光電,35000,1.67,1.54
2912,統一超,599000,1.58,1.46
6274,台燿,125000,1.52,1.41
2618,長榮航,3329000,1.48,1.37
2633,台灣高鐵,5171000,1.45,1.34
3037,欣興,178000,1.45,1.33
5876,上海商銀,2744000,1.35,1.25
2454,聯發科技,36000,1.3,1.2
1102,亞泥,3561000,1.27,1.18
3293,鈊象電子,165000,1.26,1.16
5871,中租-KY,930000,1.23,1.14
5434,崇越,201000,1.18,1.09
8021,尖點,262000,1.16,1.07
6196,帆宣,200000,1.12,1.04
1402,遠東新,3721000,1.1,1.02
3711,日月光投資控股,170000,1.1,1.01
8046,南電,92000,1.1,1.02
6213,聯茂,302000,1.05,0.97
6531,愛普科技,123000,1.04,0.96
3189,景碩科技,136000,1.0,0.92
3702,大聯大,869000,1.0,0.93
6223,旺矽科技,17000,1.0,0.93
2347,聯強,1072000,0.97,0.9
2377,微星,636000,0.97,0.9
2327,國巨*,139000,0.95,0.88
8358,金居,237000,0.95,0.88
3026,禾伸堂,131000,0.88,0.81
8016,矽創,280000,0.83,0.77
2474,可成,398000,0.82,0.76
3532,台勝科,152000,0.77,0.71
1326,台化,1022000,0.71,0.66
1303,南亞,336000,0.68,0.63
8261,富鼎,275000,0.68,0.63
3008,大立光,16000,0.67,0.62
6182,合晶,453000,0.66,0.61
2360,致茂電子,31000,0.62,0.57
6121,新  普,156000,0.61,0.57
2059,川湖科技,7000,0.59,0.54
7769,鴻勁精密,9000,0.59,0.54
3443,創意,14000,0.57,0.52
2049,上銀科技,171000,0.56,0.51
1409,新纖,2142000,0.55,0.51
6285,啟碁科技,218000,0.55,0.51
5536,聖暉*,43000,0.53,0.49
2855,統一證券,1115000,0.52,0.48
3167,大量,65000,0.52,0.48
5483,中美晶,206000,0.51,0.47
2467,志聖,89000,0.5,0.46
6139,亞翔,59000,0.5,0.46
8096,擎亞科技,361000,0.5,0.46
1560,中砂,67000,0.47,0.43
2634,漢翔公司,666000,0.47,0.43
4919,新唐科技,321000,0.47,0.43
6147,頎邦,263000,0.47,0.43
2337,旺宏,358000,0.46,0.42
2481,強茂,305000,0.46,0.43
2105,正新,1242000,0.45,0.41
8064,東捷,382000,0.45,0.41
1785,光洋科,385000,0.44,0.4
3005,神基科技,368000,0.44,0.4
3481,群創光電,812000,0.44,0.41
2206,三陽工業,610000,0.43,0.4
2006,東和鋼鐵,552000,0.42,0.39
2606,裕民,618000,0.41,0.38
2646,星宇航空,1766000,0.41,0.38
1795,美時製藥,194000,0.4,0.37
2385,群光,357000,0.4,0.37
2885,元大金,582000,0.4,0.37
2371,大同,1364000,0.38,0.35
4938,和碩,444000,0.38,0.36
6176,瑞儀光電,427000,0.38,0.35
6831,邁科科技,63000,0.38,0.35
3596,智易科技,193000,0.37,0.34
2472,立隆電子工業,122000,0.35,0.32
2478,大毅,248000,0.35,0.32
2345,智邦科技,15000,0.34,0.31
2458,義隆,196000,0.34,0.32
3090,日電貿,175000,0.33,0.31
2645,長榮航太,143000,0.32,0.3
3044,健鼎科技,73000,0.31,0.28
5274,信驊科技,2200,0.31,0.28
1907,永豐餘,1000000,0.3,0.28
9939,宏全國際,213000,0.3,0.27
2204,中華,472000,0.29,0.27
2882,國泰金,283000,0.29,0.27
9914,美利達,333000,0.29,0.27
1229,聯華實業,648627,0.28,0.26
2897,王道銀行,2505000,0.28,0.26
6023,元大期貨,301300,0.28,0.26
8210,勤誠興業,24000,0.28,0.26
2501,國建,1112000,0.27,0.25
9958,世紀鋼鐵結構,221000,0.27,0.25
1513,中興電工,152000,0.26,0.24
6890,來億-KY,138000,0.26,0.24
8415,大國鋼,677000,0.26,0.24
5904,寶雅國際,38000,0.25,0.23
6197,佳必琪,76000,0.25,0.23
3592,瑞鼎科技,98000,0.24,0.22
3227,原相,115000,0.23,0.21
3264,欣銓科技,109000,0.23,0.22
8081,致新,87000,0.22,0.2
2368,金像電,11000,0.11,0.1
2308,台達電,3000,0.06,0.05
5903,全家商店,29000,0.06,0.05
3131,弘塑科技,1000,0.03,0.03
6592,和潤企業,10140,0.01,0.01
