code,name,shares,weight,market_value_100m
2330,台積電,378000,9.27,8.77
2383,台光電,142000,6.59,6.24
6223,旺矽科技,89000,5.12,4.85
2454,聯發科技,135000,4.76,4.51
3037,欣興,545000,4.31,4.09
2345,智邦科技,191000,4.21,3.99
3017,奇鋐科技,186000,4.19,3.97
2327,國巨*,536000,3.56,3.38
2303,聯電,2000000,2.74,2.6
6669,緯穎科技服務,53000,2.62,2.48
8046,南電,222000,2.59,2.45
2308,台達電,136000,2.45,2.32
6274,台燿,197000,2.34,2.22
3711,日月光投資控股,346000,2.18,2.07
3665,貿聯-KY,106000,2.04,1.93
3653,健策,49000,1.65,1.57
2059,川湖科技,19000,1.55,1.47
5274,信驊科技,10800,1.47,1.39
2368,金像電,145000,1.42,1.34
2360,致茂電子,57000,1.1,1.05
2344,華邦電子,688000,1.1,1.04
4958,臻鼎-KY,200000,1.01,0.96
6515,穎崴科技,13000,0.83,0.79
1303,南亞,365000,0.72,0.68
6488,環球晶,51000,0.68,0.65
7769,鴻勁精密,10000,0.63,0.6
6805,富世達,44000,0.61,0.57
3189,景碩科技,78000,0.56,0.53
3167,大量,71000,0.55,0.52
6187,萬潤,55000,0.54,0.51
3026,禾伸堂,77000,0.5,0.48
2455,全新,155000,0.45,0.43
6285,啟碁科技,180000,0.45,0.42
5536,聖暉*,36000,0.43,0.41
6139,亞翔,53000,0.43,0.41
8150,南茂科技,355000,0.39,0.37
2486,一詮精密,169000,0.39,0.37
3211,順達,100000,0.37,0.35
2404,漢唐,29000,0.35,0.33
8210,勤誠興業,31000,0.35,0.33
6213,聯茂,100000,0.34,0.32
6196,帆宣,60000,0.33,0.31
6147,頎邦,182000,0.31,0.3
8996,高力熱處理工業,30000,0.31,0.29
6683,雍智科技,25000,0.29,0.28
3357,西北臺慶科技,120000,0.26,0.25
6531,愛普科技,30000,0.25,0.23
6138,茂達電子,80000,0.24,0.23
3533,嘉澤端子工業,12000,0.24,0.23
3131,弘塑科技,7000,0.21,0.2
2472,立隆電子工業,76000,0.21,0.2
2885,元大金,300000,0.2,0.19
3443,創意,4000,0.16,0.15
5439,高技,60000,0.16,0.15
5289,宜鼎國際,10000,0.13,0.12
6510,精測,3000,0.08,0.08
3105,穩懋,15000,0.05,0.05
