code,name,shares,weight,market_value_100m
2330,台積電,396000,22.5457,9.74
2454,聯發科技,57500,6.8934,2.98
3711,日月光投資控股,216000,3.4643,1.5
2383,台光電,26000,2.9244,1.26
5274,信驊科技,5440,2.632,1.14
2885,元大金,1506960,2.4623,1.06
2303,聯電,583000,2.1588,0.93
2382,廣達電腦,266000,2.1054,0.91
3034,聯詠,160000,2.0626,0.89
2892,第一金融控股,2040000,1.8838,0.81
2308,台達電,42000,1.8469,0.8
6196,帆宣,147000,1.8201,0.79
2347,聯強,862000,1.7935,0.77
6257,矽格,306000,1.7634,0.76
2542,興富發,1672000,1.7587,0.76
5434,崇越,142000,1.7549,0.76
4763,濟南大自然新材料股份有限公司,1478000,1.6436,0.71
2027,大成鋼,1423000,1.5314,0.66
2890,永豐金融,1387500,1.4579,0.63
2887,台新新光金,1410150,1.4001,0.6
3017,奇鋐科技,17000,1.3338,0.58
7769,鴻勁精密,9000,1.282,0.55
2395,研華,77000,1.2528,0.54
3260,威剛科技,138000,1.2264,0.53
2883,凱基金控,1297000,1.1797,0.51
6223,旺矽科技,9500,1.1752,0.51
2059,川湖科技,4000,1.1729,0.51
8016,矽創,179000,1.1682,0.5
8299,群聯電子,23000,1.1631,0.5
2637,慧洋-KY,490000,1.1397,0.49
2436,偉詮電子,691000,1.1355,0.49
2379,瑞昱,62000,1.0834,0.47
6206,飛捷科技股份有限公司,314000,1.021,0.44
2357,華碩,40000,0.8822,0.38
2345,智邦科技,19000,0.8421,0.36
8081,致新,139000,0.8107,0.35
3443,創意,4000,0.7753,0.34
1303,南亞,138000,0.7394,0.32
2360,致茂電子,13000,0.7341,0.32
2317,鴻海精密工業,113000,0.6617,0.29
3680,家登精密,38000,0.4732,0.2
3293,鈊象電子,28000,0.4711,0.2
5904,寶雅國際,278000,0.4549,0.2
3264,欣銓科技,69000,0.4415,0.19
2351,順德,73000,0.4029,0.17
3037,欣興,10000,0.2592,0.11
2301,光寶科技,39000,0.2568,0.11
6691,洋基工程股份有限公司,12600,0.1852,0.08
6515,穎崴科技,1000,0.1334,0.06
3374,精  材,10000,0.1127,0.05
2851,中央再保,92000,0.1009,0.04
3135,凌航科技股份有限公司,13733,0.0509,0.02
2845,遠東國際商業銀行股份有限公司,52173,0.0163,0.01
