code,name,shares,weight,market_value_100m
2330,台積電,179000,10.95,4.34
2454,聯發科技,56000,6.56,2.52
4958,臻鼎-KY,481000,5.66,2.29
2383,台光電,45000,5.47,2.11
2308,台達電,115000,4.96,1.94
2327,國巨*,352000,4.82,1.86
3443,創意,22000,3.91,1.43
6510,精測,41000,3.59,1.31
6278,台表科,665000,3.24,1.3
6683,雍智科技,77000,3.2,1.29
3653,健策,20000,2.75,1.07
6223,旺矽科技,19000,2.74,1.04
8996,高力熱處理工業,72000,2.56,0.94
6831,邁科科技,171000,2.28,0.91
2472,立隆電子工業,425000,2.28,0.92
3017,奇鋐科技,26000,2.22,0.83
3189,景碩科技,106000,2.19,0.85
7751,竑騰,53000,1.96,0.79
2303,聯電,496000,1.92,0.73
3037,欣興,76000,1.85,0.71
3363,上詮,103000,1.75,0.67
6415,矽力杰,156000,1.7,0.68
8021,尖點,144000,1.65,0.66
3693,營邦,94000,1.65,0.66
8046,南電,54000,1.48,0.58
2344,華邦電子,330000,1.47,0.56
8210,勤誠興業,65000,1.46,0.59
2360,致茂電子,25000,1.42,0.52
2408,南亞科技,97000,1.27,0.47
6274,台燿,37000,1.26,0.49
6830,汎銓,79000,1.11,0.44
5269,祥碩,22000,0.82,0.33
6239,力成科技,102000,0.72,0.29
1303,南亞,87000,0.51,0.21
2368,金像電,14000,0.36,0.13
3042,台灣晶技,79000,0.36,0.15
2467,志聖,25000,0.33,0.13
3131,弘塑科技,5000,0.3,0.12
6770,力積電,127000,0.23,0.09
6526,達發,12000,0.21,0.08
3533,嘉澤端子工業,4000,0.16,0.06
3665,貿聯-KY,3000,0.16,0.06
1802,台玻,90000,0.13,0.05
6531,愛普科技,5000,0.12,0.05
4749,新應材,5086,0.09,0.04
3711,日月光投資控股,5000,0.08,0.03
6213,聯茂,6000,0.08,0.03
2881,富邦金融控股,20000,0.07,0.03
2882,國泰金,25000,0.07,0.03
2317,鴻海精密工業,9000,0.06,0.02
2382,廣達電腦,6000,0.05,0.02
2449,京元電子,6300,0.05,0.02
