code,name,shares,weight,market_value_100m
HOOD US,羅賓漢市場公司,203000,4.489,7.95
PLTR US,帕蘭提爾科技公司,135500,4.45,7.88
LITE US,魯門特姆控股公司,25500,4.366,7.73
000660 KS,愛思開海力士公司,17254,4.203,7.44
BE US,布魯姆能源公司,85000,4.16,7.37
MU US,美光科技公司,19800,3.707,6.56
3017,奇鋐科技,173000,3.337,5.91
NVDA US,NVIDIA CORP(輝達公司),80000,3.263,5.78
5274,信驊科技,29000,3.247,5.75
SNDK US,晟碟公司（德拉瓦州）,10000,3.169,5.61
MSFT US,微軟,35000,3.149,5.57
2454,聯發科技,111000,3.141,5.56
3026,禾伸堂,659000,2.945,5.21
INTC US,英特爾,120000,2.621,4.64
SPCX US,太空探索科技公司,94000,2.56,4.53
CRWD US,Crowdstrike控股公司,55000,2.46,4.35
8046,南電,391000,2.341,4.14
3653,健策,69000,2.257,4.0
DELL US,戴爾科技公司,21000,2.167,3.84
TSM US,台積電,25000,1.996,3.53
SNOW US,Snowflake公司,32500,1.978,3.5
BMNR US,BitMine Immersion技術公司,388640,1.969,3.49
009150 KS,三星電機,10300,1.919,3.4
6510,精測,93000,1.831,3.24
AXTI US,AXT公司,125000,1.792,3.17
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),16000,1.766,3.13
PANW US,Palo Alto Networks Inc,25300,1.687,2.99
AMZN US,亞馬遜公司,36000,1.669,2.95
3189,景碩科技,337000,1.574,2.79
2360,致茂電子,117000,1.57,2.78
6981 JP,村田製作所有限公司,160000,1.417,2.51
COHR US,連貫公司,22800,1.315,2.33
MRVL US,MARVELL TECHNOLOGY INC,28000,1.293,2.29
600183 CH,廣東生益科技股份有限公司,296000,1.16,2.05
NET US,Cloudflare公司,18100,1.142,2.02
2383,台光電,41000,1.134,2.01
301377 CH,廣東鼎泰高科技術股份有限公司,100300,1.074,1.9
GOOGL US,ALPHABET INC-CL A(Alphabet公司),15000,0.955,1.69
STX US,希捷科技控股公開有限公司,6000,0.944,1.67
6098 JP,瑞可利控股有限公司,41000,0.811,1.44
PSX US,菲利普66,17000,0.798,1.41
AEHR US,愛赫測試系統,45000,0.782,1.38
TSLA US,特斯拉公司,11000,0.74,1.31
NTRA US,那提拉公司,11000,0.731,1.29
NOW US,ServiceNow公司,26000,0.642,1.14
2449,京元電子,350000,0.596,1.06
IREN US,IREN有限公司,51000,0.432,0.76
CRCL US,Circle網路集團公司,20000,0.339,0.6
NBIS US,尼比厄斯集團公眾有限公司,4500,0.188,0.33
CRM US,賽富時公司,3800,0.161,0.29
