code,name,shares,weight,market_value_100m
2330,台積電,265999,14.27,6.6
2454,聯發科技,70101,7.91,3.51
3017,奇鋐科技,103500,7.64,3.53
3037,欣興,235001,5.73,2.4
2383,台光電,50001,5.29,2.45
6223,旺矽科技,39901,4.64,2.19
6274,台燿,138000,4.33,1.98
3443,創意,22050,4.02,1.68
2059,川湖科技,14501,4.0,1.86
3653,健策,25000,3.17,1.45
8046,南電,125000,3.17,1.32
5274,信驊科技,6420,2.92,1.27
2303,聯電,800000,2.79,1.26
6669,緯穎科技服務,55518,2.56,1.19
2408,南亞科技,210000,2.27,1.08
3711,日月光投資控股,146002,2.2,0.97
6805,富世達,37000,2.01,0.89
2308,台達電,46500,1.92,0.87
3189,景碩科技,95000,1.88,0.86
3081,聯亞,28000,1.72,0.81
2345,智邦科技,39000,1.63,0.72
2360,致茂電子,25000,1.33,0.59
8996,高力熱處理工業,37000,1.33,0.56
2449,京元電子,180000,1.24,0.57
6239,力成科技,175000,1.11,0.51
2481,強茂,290000,1.08,0.5
6187,萬潤,39000,1.03,0.48
1303,南亞,190000,0.96,0.46
7769,鴻勁精密,5000,0.67,0.31
3665,貿聯-KY,13000,0.64,0.3
3491,昇達科,20000,0.64,0.3
3264,欣銓科技,91000,0.55,0.25
3231,緯創資通,111000,0.44,0.21
3008,大立光,3000,0.42,0.19
2368,金像電,16000,0.36,0.17
1560,中砂,16000,0.33,0.15
2801,彰銀,51000,0.03,0.01
9941,裕融企業,260,0.0,0.0
