code,name,shares,weight,market_value_100m
2330,台積電,33999,4.73,0.75
2454,聯發科技,19000,3.89,0.6
2412,中華電信,400000,3.56,0.56
3045,台灣大哥,491000,3.55,0.56
6669,緯穎科技服務,11000,3.41,0.56
2308,台達電,34000,3.3,0.51
3231,緯創資通,310000,3.14,0.5
2383,台光電,11000,3.01,0.45
2912,統一超,205000,2.99,0.47
2886,兆豐金,870000,2.84,0.43
2345,智邦科技,21000,2.57,0.4
3037,欣興,52000,2.36,0.36
5434,崇越,78000,2.35,0.38
5876,上海商銀,828200,2.35,0.37
2360,致茂電子,19000,2.3,0.35
2317,鴻海精密工業,150000,2.18,0.34
3017,奇鋐科技,16000,2.14,0.34
2376,技嘉,105000,2.12,0.34
2357,華碩,43000,2.01,0.32
2395,研華,55000,1.91,0.3
2603,長榮海運,150000,1.91,0.3
8046,南電,36000,1.91,0.32
5904,寶雅國際,41000,1.87,0.03
1216,統一企業,370000,1.77,0.28
2880,華南金控,650000,1.76,0.28
2368,金像電,38000,1.74,0.28
3702,大聯大,260000,1.74,0.27
3665,貿聯-KY,14000,1.69,0.29
2404,漢唐,25000,1.6,0.25
7769,鴻勁精密,4500,1.6,0.25
2059,川湖科技,3000,1.36,0.21
1477,聚陽實業,90000,1.26,0.2
6274,台燿,19000,1.22,0.19
2356,英業達,330000,1.2,0.19
2891,中國信託金融控股,240000,0.96,0.15
4904,遠傳電信,90000,0.6,0.1
6223,旺矽科技,1500,0.46,0.07
5347,世界先進,50000,0.44,0.07
2408,南亞科技,20000,0.42,0.07
