code,name,shares,weight,market_value_100m
2330,台積電,1967000,10.3494,43.27
5536,聖暉*,3792000,8.1978,35.8
2454,聯發科技,887000,6.847,27.94
6669,緯穎科技服務,424000,4.9575,21.77
6139,亞翔,3225000,4.9481,20.74
2345,智邦科技,831000,3.8369,15.87
2360,致茂電子,837000,3.8147,15.36
6223,旺矽科技,307000,3.5162,14.71
2383,台光電,333000,3.4287,13.65
2059,川湖科技,185000,3.1519,13.22
4958,臻鼎-KY,3178000,2.8513,12.86
3105,穩懋,4226000,2.7025,11.33
2303,聯電,9256000,2.4295,9.49
3008,大立光,248000,2.1984,9.21
3491,昇達科,988000,2.176,10.13
6488,環球晶,1148000,2.1312,8.93
3017,奇鋐科技,407000,2.0491,8.53
6257,矽格,4824000,1.9971,8.37
2377,微星,5731000,1.8598,7.79
3264,欣銓科技,4780000,1.8363,7.7
6531,愛普科技,1140000,1.6511,7.15
3583,辛耘,1159000,1.6427,7.23
2467,志聖,1507000,1.593,6.68
3702,大聯大,5680000,1.4298,5.99
8016,矽創,2272000,1.3797,5.78
7769,鴻勁精密,95000,1.2739,5.34
3711,日月光投資控股,1032000,1.2435,5.15
2472,立隆電子工業,2383000,1.1543,4.84
6274,台燿,458000,1.1038,4.67
2316,楠梓電,3528000,1.0901,4.57
3036,文曄,2404000,1.0526,4.41
5274,信驊科技,30900,0.9736,3.99
1785,光洋科,4500000,0.9707,4.07
2327,國巨*,844000,0.9193,4.28
2376,技嘉,1074000,0.8162,3.45
6278,台表科,2311000,0.7196,3.02
8996,高力熱處理工業,382000,0.7091,3.28
2351,順德,1733000,0.552,2.31
3529,力旺電子,93000,0.5081,1.94
6239,力成科技,710000,0.3634,1.52
2451,創見,530000,0.3408,1.43
2885,元大金,2128420,0.3204,1.32
6187,萬潤,91000,0.1834,0.81
3231,緯創資通,300000,0.1145,0.48
6177,達麗,194350,0.022,0.09
3443,創意,1000,0.0082,0.03
6831,邁科科技,4000,0.0045,0.02
2368,金像電,2000,0.0034,0.01
8046,南電,1000,0.0019,0.01
4441,振大環球,4000,0.0016,0.01
1519,華城電機,600,0.0009,0.0
8358,金居,1000,0.0006,0.0
3706,神達投資控股,1400,0.0002,0.0
2886,兆豐金,1000,0.0001,0.0
2881,富邦金融控股,250,0.0,0.0
