code,name,shares,weight,market_value_100m
2330,台積電,610000,9.47,13.45
2383,台光電,219000,6.63,9.45
2454,聯發科技,224000,5.08,7.25
3017,奇鋐科技,297000,4.4,6.27
6223,旺矽科技,129000,4.34,6.19
2345,智邦科技,303000,4.11,5.86
3037,欣興,781000,3.92,5.59
6669,緯穎科技服務,83000,2.85,4.07
3665,貿聯-KY,202000,2.71,3.86
8046,南電,432000,2.54,3.62
2308,台達電,210000,2.25,3.21
3711,日月光投資控股,626000,2.22,3.16
6274,台燿,298000,2.11,3.01
2303,聯電,2400000,1.85,2.64
2059,川湖科技,29000,1.45,2.07
3653,健策,65000,1.43,2.04
5274,信驊科技,14800,1.37,1.95
2886,兆豐金,3800000,1.37,1.96
2327,國巨*,356000,1.14,1.63
7769,鴻勁精密,29000,1.14,1.63
3583,辛耘,239000,1.0,1.42
2885,元大金,2200000,0.97,1.39
2486,一詮精密,799000,0.96,1.37
2360,致茂電子,65000,0.87,1.24
3443,創意,34000,0.83,1.18
3189,景碩科技,178000,0.72,1.03
6139,亞翔,134000,0.6,0.86
4958,臻鼎-KY,217000,0.57,0.82
2344,華邦電子,688000,0.57,0.82
6488,環球晶,95000,0.52,0.74
2368,金像電,97000,0.49,0.7
6515,穎崴科技,13000,0.48,0.69
1326,台化,1200000,0.47,0.68
2395,研華,121000,0.46,0.66
6285,啟碁科技,323000,0.46,0.66
6187,萬潤,70000,0.41,0.59
1303,南亞,395000,0.4,0.57
6805,富世達,44000,0.38,0.54
8996,高力熱處理工業,60000,0.33,0.47
2449,京元電子,210000,0.3,0.43
2455,全新,155000,0.29,0.41
2472,立隆電子工業,171000,0.24,0.35
5536,聖暉*,36000,0.23,0.33
5289,宜鼎國際,26000,0.22,0.31
3167,大量,71000,0.22,0.31
3026,禾伸堂,72000,0.22,0.31
2404,漢唐,29000,0.21,0.29
8210,勤誠興業,31000,0.21,0.29
3211,順達,100000,0.2,0.29
6196,帆宣,60000,0.18,0.26
6213,聯茂,100000,0.17,0.24
8150,南茂科技,355000,0.16,0.23
6683,雍智科技,25000,0.15,0.21
6138,茂達電子,80000,0.14,0.21
5439,高技,110000,0.14,0.2
3533,嘉澤端子工業,12000,0.14,0.2
3357,西北臺慶科技,90000,0.11,0.16
3131,弘塑科技,7000,0.11,0.15
6531,愛普科技,19000,0.08,0.12
