code,name,shares,weight,market_value_100m
2330,台積電,1406000,9.3946,30.93
2383,台光電,563000,7.3616,23.08
3017,奇鋐科技,1002000,6.4067,20.99
2059,川湖科技,293000,6.3394,20.93
2345,智邦科技,1080000,6.3327,20.63
3665,貿聯-KY,955000,5.5274,19.96
6223,旺矽科技,326000,4.7418,15.62
3008,大立光,420000,4.7281,15.6
3037,欣興,2097000,4.5498,14.43
2454,聯發科技,406000,3.98,12.79
8996,高力熱處理工業,1630000,3.8428,14.0
6187,萬潤,1220000,3.1239,10.86
6584,南俊國際,2231000,2.7549,9.09
3231,緯創資通,5662000,2.7452,9.06
3711,日月光投資控股,1629000,2.4928,8.13
8021,尖點,2501000,2.2281,7.35
2455,全新,2753000,2.2149,7.31
3443,創意,211000,2.2123,6.95
3661,世芯-KY,215000,1.8144,5.99
8299,群聯電子,366000,1.658,5.54
6669,緯穎科技服務,77000,1.1433,3.95
3026,禾伸堂,821000,1.0635,3.51
7751,竑騰,310000,1.0521,3.47
6488,環球晶,394000,0.9288,3.07
3189,景碩科技,440013,0.7706,2.53
6515,穎崴科技,42000,0.6732,2.27
7734,印能科技,56000,0.5201,1.72
6139,亞翔,250000,0.4871,1.61
3260,威剛科技,358000,0.4106,1.41
6805,富世達,109000,0.4062,1.38
2337,旺宏,1343000,0.3735,1.23
5289,宜鼎國際,98000,0.3504,1.14
3363,上詮,200000,0.2648,0.87
3583,辛耘,147000,0.2646,0.92
3264,欣銓科技,72000,0.0351,0.12
3491,昇達科,1000,0.0027,0.01
