code,name,shares,weight,market_value_100m
TPEIR GA,Piraeus Bank SA,620000,6.176,2.23
BMPS IM,義大利西恩那銀行股份公司,400000,4.684,1.69
BARC LN,巴克萊集團,700000,4.104,1.48
ABN NA,荷蘭銀行公眾有限公司,100000,3.772,1.36
STAN LN,渣打集團有限公司,140000,3.595,1.3
BAC US,美國銀行,65000,3.553,1.29
UNI IM,Unipol保險股份公司,130000,3.502,1.27
BNP FP,法國巴黎銀行有限責任公司,31000,3.381,1.22
GLE FP,法國興業銀行股份有限公司,43000,3.365,1.22
NWG LN,國民西敏集團公開有限公司,380000,3.008,1.09
HSBA LN,匯豐控股有限公司,160000,2.948,1.07
LLOY LN,勞埃德銀行集團,2200000,2.916,1.05
UCG IM,裕信銀行,35000,2.848,1.03
JPM US,摩根大通銀行,9000,2.777,1.0
UBS US,瑞銀集團公司,58000,2.689,0.97
7167 JP,Mebuki金融集團公司,300000,2.458,0.89
SDLF LN,標準人壽公開有限公司,220000,2.37,0.86
BNY US,紐約梅隆銀行,17000,2.32,0.84
AMUN FP,東方匯理資產管理有限責任公司,25000,2.253,0.82
ISP IM,聯合聖保羅銀行,330000,2.173,0.79
7182 JP,日本郵政銀行有限公司,120000,2.11,0.76
V US,威士卡,6200,2.046,0.74
PFG US,信安金融保險集團,20000,2.026,0.73
8309 JP,三井住友信託集團公司,54000,2.02,0.73
ETE GA,希臘國家銀行,120000,2.003,0.72
MRX US,馬雷克斯集團有限公司,35000,1.978,0.72
USB US,美國合眾銀行,35000,1.968,0.71
IBKR US,盈透證券集團公司,24000,1.853,0.67
8331 JP,千葉銀行有限公司,125000,1.836,0.66
LGEN LN,法通保險集團公開有限公司,500000,1.762,0.64
BAMI IM,BPM銀行股份公司,110000,1.722,0.62
MS US,摩根士丹利,9000,1.636,0.59
AJG US,Arthur J Gallagher & Co,6400,1.54,0.56
INGA NA,荷蘭國際集團,52000,1.525,0.55
AV/ LN,英傑華保險,185000,1.512,0.55
8377 JP,北北金融集團公司,35000,1.452,0.53
GS US,高盛集團,1500,1.317,0.48
8308 JP,Resona控股公司,100000,1.228,0.44
8411 JP,瑞穗金融集團,21500,0.954,0.34
7180 JP,九州金融集團公司,100000,0.826,0.3
BPE IM,BPER銀行有限公司,40000,0.557,0.2
