code,name,shares,weight,market_value_100m
2330,台積電,289999,15.53,6.38
2383,台光電,75000,7.86,3.08
2454,聯發科技,93001,7.31,2.93
3037,欣興,313001,5.44,2.15
2345,智邦科技,102000,4.8,1.95
8046,南電,236000,4.8,2.07
3017,奇鋐科技,89500,4.59,1.88
6223,旺矽科技,38901,4.54,1.86
6274,台燿,158000,3.88,1.61
2059,川湖科技,21001,3.64,1.5
3711,日月光投資控股,261002,3.2,1.3
2308,台達電,74499,2.77,1.11
5274,信驊科技,7920,2.54,1.02
2408,南亞科技,284000,2.26,1.0
2368,金像電,116000,2.03,0.85
6669,緯穎科技服務,17000,2.02,0.87
2360,致茂電子,41000,1.9,0.75
3665,貿聯-KY,37000,1.72,0.77
3443,創意,19050,1.6,0.63
2327,國巨*,139000,1.54,0.7
7769,鴻勁精密,11000,1.5,0.62
6515,穎崴科技,8000,1.03,0.43
3231,緯創資通,251000,0.98,0.4
5347,世界先進,210000,0.7,0.29
4958,臻鼎-KY,43000,0.39,0.17
2886,兆豐金,100000,0.13,0.05
1216,統一企業,50000,0.09,0.04
3081,聯亞,1000,0.04,0.01
2404,漢唐,1000,0.02,0.01
2449,京元電子,4000,0.02,0.01
2912,統一超,1000,0.01,0.0
3045,台灣大哥,2000,0.01,0.0
4904,遠傳電信,2003,0.01,0.0
2412,中華電信,1,0.0,0.0
2467,志聖,10,0.0,0.0
