code,name,shares,weight,market_value_100m
3017,奇鋐科技,1001000,8.1737,34.33
2330,台積電,1116000,6.6178,27.45
3665,貿聯-KY,1161000,6.3849,25.66
2059,川湖科技,205000,6.2742,25.61
3037,欣興,2482000,6.0534,24.35
8996,高力熱處理工業,1630000,5.8657,23.31
2383,台光電,465000,5.4425,22.74
2345,智邦科技,1104000,4.8571,20.48
3008,大立光,293000,4.4837,18.84
6223,旺矽科技,268000,3.5212,15.54
1815,富喬工業,11420868,3.3043,13.82
3231,緯創資通,7245000,3.2308,13.51
1303,南亞,5445000,3.1181,12.96
8021,尖點,2682000,2.9884,12.5
6584,南俊國際,2231000,2.9873,12.49
3443,創意,164000,2.9861,11.73
8046,南電,968000,2.4534,10.65
2455,全新,1700000,2.3251,9.72
6669,緯穎科技服務,429675,2.2089,9.2
2454,聯發科技,179000,2.1443,8.43
3189,景碩科技,844013,1.6689,6.98
4958,臻鼎-KY,1000000,1.1238,4.73
6515,穎崴科技,51000,0.7066,2.96
5274,信驊科技,11000,0.5213,2.12
3026,禾伸堂,261000,0.4936,2.06
6213,聯茂,373000,0.4833,2.02
8150,南茂科技,1957000,0.4819,2.02
3653,健策,33000,0.4568,1.82
2301,光寶科技,659000,0.4546,1.86
2376,技嘉,508000,0.447,1.87
2357,華碩,196000,0.4433,1.85
3081,聯亞,63000,0.433,1.81
2360,致茂電子,76000,0.4315,1.74
6139,亞翔,250000,0.4292,1.79
2404,漢唐,155000,0.4188,1.75
3711,日月光投資控股,250000,0.3963,1.59
6187,萬潤,134000,0.3957,1.68
6274,台燿,113000,0.3877,1.55
5289,宜鼎國際,99952,0.3094,1.31
5347,世界先進,629000,0.2586,1.08
