code,name,shares,weight,market_value_100m
2330,台積電,189000,9.06,4.48
2383,台光電,80000,8.49,4.19
2454,聯發科技,74000,5.84,2.89
6669,緯穎科技服務,43000,5.31,2.62
2345,智邦科技,110000,4.93,2.44
3017,奇鋐科技,80000,4.51,2.23
3037,欣興,232000,4.49,2.22
6223,旺矽科技,36000,4.45,2.2
8046,南電,170000,3.72,1.84
2308,台達電,110000,3.67,1.81
3665,貿聯-KY,81000,3.61,1.78
5274,信驊科技,8800,2.91,1.44
7769,鴻勁精密,22000,2.82,1.39
3653,健策,30000,2.66,1.31
3711,日月光投資控股,207000,2.45,1.21
2303,聯電,900000,2.11,1.04
6274,台燿,68000,1.98,0.98
2327,國巨*,180000,1.97,0.97
6515,穎崴科技,13000,1.78,0.88
3583,辛耘,114000,1.6,0.79
2368,金像電,74000,1.47,0.73
2360,致茂電子,26000,1.07,0.53
4958,臻鼎-KY,107000,1.02,0.51
8210,勤誠興業,43000,0.97,0.48
2344,華邦電子,270000,0.89,0.44
2472,立隆電子工業,162000,0.75,0.37
2455,全新,101000,0.74,0.37
3023,信邦,113000,0.73,0.36
2486,一詮精密,150000,0.7,0.35
2885,元大金,493000,0.68,0.33
8996,高力熱處理工業,32000,0.68,0.33
5289,宜鼎國際,22000,0.67,0.33
6187,萬潤,27000,0.62,0.31
3044,健鼎科技,78000,0.62,0.31
7750,新  代,12000,0.57,0.28
3189,景碩科技,31000,0.52,0.26
8150,南茂科技,280000,0.49,0.24
1326,台化,400000,0.48,0.24
3443,創意,5000,0.46,0.23
3264,欣銓科技,107000,0.45,0.22
6438,迅得機械,140000,0.41,0.2
2449,京元電子,80850,0.4,0.2
3450,聯鈞,40000,0.39,0.19
6213,聯茂,50000,0.39,0.19
2313,華通,90000,0.38,0.19
6139,亞翔,19000,0.31,0.15
6805,富世達,9000,0.3,0.15
3131,弘塑科技,6000,0.29,0.14
2467,志聖,27000,0.27,0.14
5536,聖暉*,12000,0.26,0.13
6531,愛普科技,13000,0.25,0.12
3211,順達,30000,0.21,0.1
8358,金居,20000,0.14,0.07
2404,漢唐,5000,0.12,0.06
