code,name,shares,weight,market_value_100m
2330,台積電,1794000,8.3923,42.43
5536,聖暉*,3736000,7.8167,39.98
2454,聯發科技,872000,6.7126,34.18
6669,緯穎科技服務,510000,6.1406,31.95
6139,亞翔,3775000,5.9759,30.28
2059,川湖科技,185000,4.0569,18.68
6223,旺矽科技,307000,3.6964,19.34
2345,智邦科技,817000,3.5719,19.69
2383,台光電,327000,3.3821,17.35
2360,致茂電子,837000,3.3537,16.53
3105,穩懋,4276000,3.089,15.65
4958,臻鼎-KY,3178000,2.967,15.32
6531,愛普科技,1440000,2.703,12.96
3491,昇達科,988000,2.4084,13.34
3017,奇鋐科技,407000,2.2373,11.97
3008,大立光,248000,2.1465,10.87
2303,聯電,9109000,2.0856,11.07
3264,欣銓科技,4780000,1.9577,10.11
6488,環球晶,1134000,1.9518,9.89
6257,矽格,4821000,1.8984,9.98
2377,微星,5678000,1.7147,8.74
3583,辛耘,1158000,1.5839,8.02
2467,志聖,1505000,1.4853,7.53
8016,矽創,2270000,1.3912,7.0
3702,大聯大,5678000,1.3729,7.13
6274,台燿,450000,1.279,6.88
3711,日月光投資控股,1016000,1.1731,6.05
7769,鴻勁精密,93000,1.1601,5.88
2316,楠梓電,3471000,1.0927,5.54
3036,文曄,2404000,1.0035,5.08
1785,光洋科,4384000,0.9908,5.02
5274,信驊科技,29900,0.9646,5.01
8996,高力熱處理工業,382000,0.7879,4.34
2351,順德,2316000,0.7771,3.97
2327,國巨*,696000,0.7418,3.97
2376,技嘉,1073000,0.7285,3.69
6278,台表科,2310000,0.7112,3.6
2472,立隆電子工業,1533000,0.6944,3.52
3529,力旺電子,93000,0.5002,2.47
6831,邁科科技,300000,0.3772,1.91
6239,力成科技,710000,0.3678,1.91
2451,創見,521000,0.3054,1.53
2885,元大金,2128420,0.2844,1.43
6187,萬潤,91000,0.2029,1.03
3231,緯創資通,91000,0.0329,0.17
6177,達麗,194350,0.0187,0.09
3443,創意,1000,0.0089,0.04
2368,金像電,2000,0.0038,0.02
8046,南電,1000,0.0021,0.01
4441,振大環球,4000,0.0015,0.01
1519,華城電機,660,0.0008,0.0
8358,金居,1000,0.0006,0.0
3706,神達投資控股,1400,0.0002,0.0
2886,兆豐金,1000,0.0001,0.0
2881,富邦金融控股,250,0.0,0.0
