code,name,shares,weight,market_value_100m
2330,台積電,518000,12.26,12.46
6223,旺矽科技,109000,6.87,6.81
2454,聯發科技,121000,4.75,4.84
2383,台光電,88000,4.67,4.62
5274,信驊科技,23600,3.96,3.78
3037,欣興,381000,3.71,3.69
6274,台燿,234000,3.58,3.44
2059,川湖科技,33000,3.33,3.13
2345,智邦科技,131000,3.16,3.12
6669,緯穎科技服務,50000,3.13,3.09
2408,南亞科技,654000,3.0,2.91
2308,台達電,174000,2.92,2.87
6515,穎崴科技,41000,2.78,2.82
3189,景碩科技,323000,2.76,2.76
3017,奇鋐科技,87000,2.56,2.38
3711,日月光投資控股,422000,2.51,2.5
2344,華邦電子,1235000,2.11,2.09
8046,南電,185000,2.05,1.96
2303,聯電,1635000,1.99,1.99
2327,國巨*,344000,1.96,1.99
7769,鴻勁精密,30000,1.94,1.94
2885,元大金,2712000,1.82,1.82
2360,致茂電子,87000,1.72,1.64
3443,創意,35000,1.57,1.54
3653,健策,33000,1.47,1.47
3264,欣銓科技,616000,1.3,1.3
2890,永豐金融,3102220,1.2,1.2
3008,大立光,26000,1.2,1.2
2883,凱基金控,3695000,1.13,1.13
2881,富邦金融控股,572000,0.72,0.72
2347,聯強,730000,0.69,0.69
3081,聯亞,28000,0.67,0.67
5289,宜鼎國際,40000,0.64,0.59
2891,中國信託金融控股,885000,0.57,0.57
2618,長榮航,1243000,0.54,0.54
3702,大聯大,395000,0.5,0.5
6446,藥華醫藥,36228,0.47,0.48
1303,南亞,255000,0.46,0.45
2395,研華,71000,0.44,0.45
2882,國泰金,446000,0.44,0.43
2027,大成鋼,908000,0.42,0.42
4904,遠傳電信,414000,0.42,0.42
2412,中華電信,295000,0.4,0.4
3231,緯創資通,198000,0.38,0.38
2610,華航,1463000,0.32,0.32
3293,鈊象電子,39000,0.31,0.3
1590,亞德客-KY,18000,0.28,0.27
3481,群創光電,561000,0.28,0.28
1301,台塑,429000,0.24,0.24
6257,矽格,103000,0.21,0.21
