code,name,shares,weight,market_value_100m
2330,台積電,1406000,7.8724,33.25
2059,川湖科技,293000,7.6905,29.59
3017,奇鋐科技,1002000,6.5927,29.46
3665,貿聯-KY,1161000,6.0343,27.52
2383,台光電,466000,5.7688,24.72
2345,智邦科技,1080000,5.6516,26.03
3037,欣興,2497000,5.6337,24.3
3008,大立光,520000,5.387,22.8
6223,旺矽科技,323000,4.6548,20.35
8996,高力熱處理工業,1630000,4.0241,18.5
2454,聯發科技,406000,3.7408,15.92
3231,緯創資通,7662000,3.3216,14.06
6584,南俊國際,2231000,2.8989,12.27
1303,南亞,5445000,2.4184,9.72
2455,全新,2753000,2.3674,10.02
8021,尖點,2501000,2.3339,9.88
3443,創意,211000,2.2656,9.45
3711,日月光投資控股,1629000,2.2513,9.69
6187,萬潤,801000,2.1383,9.05
3661,世芯-KY,215000,1.887,7.99
3189,景碩科技,840013,1.6332,7.17
1815,富喬工業,6277000,1.2738,5.39
2308,台達電,300000,1.1694,5.04
4958,臻鼎-KY,1000000,1.1174,4.82
6669,緯穎科技服務,77000,1.1096,4.82
7751,竑騰,270000,0.8834,3.74
6515,穎崴科技,42000,0.6707,2.85
6139,亞翔,250000,0.4736,2.0
7734,印能科技,56000,0.4465,1.89
6805,富世達,109000,0.43,1.92
2337,旺宏,1343000,0.3855,1.63
3260,威剛科技,358000,0.3518,1.51
5289,宜鼎國際,98000,0.3472,1.58
3583,辛耘,147000,0.2406,1.02
5347,世界先進,629000,0.2132,0.95
3264,欣銓科技,72000,0.0352,0.15
