code,name,shares,weight,market_value_100m
BE US,布魯姆能源公司,47392,8.98,0.13
SPCX US,太空探索科技公司,76874,7.85,0.11
NVDA US,NVIDIA CORP(輝達公司),50262,7.8,0.11
LITE US,魯門特姆控股公司,11924,7.69,0.11
PLTR US,帕蘭提爾科技公司,51297,6.77,0.1
3443,創意,33000,6.01,2.77
8996,高力熱處理工業,162000,5.42,2.49
CRWD US,Crowdstrike控股公司,27377,4.95,0.07
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),11664,4.93,0.07
NBIS US,尼比厄斯集團公眾有限公司,29091,4.54,0.07
NET US,Cloudflare公司,14742,3.58,0.05
ANET US,Arista網路公司,23297,3.26,0.05
SNOW US,Snowflake公司,14081,3.25,0.05
MU US,美光科技公司,4104,3.03,0.04
NTSK US,NETSKOPE INC-CL A,210458,2.69,0.04
6669,緯穎科技服務,57518,2.63,1.21
581A JP,GO INC,179700,2.49,5.7
4062 JP,揖斐電有限公司,24700,2.11,4.83
285A JP,鎧俠控股公司,6400,1.52,3.49
TSLA US,特斯拉公司,5690,1.49,0.02
GOOGL US,ALPHABET INC-CL A(Alphabet公司),5309,1.23,0.02
4979,華星光,59000,0.76,0.35
3017,奇鋐科技,8000,0.6,0.28
SMTC US,SEMTECH CORP,5123,0.6,0.01
DELL US,戴爾科技公司,1116,0.42,0.01
MSFT US,微軟,1183,0.41,0.01
SITM US,SITIME CORP,951,0.4,0.01
IONQ US,IONQ INC,12501,0.37,0.01
AMZN US,亞馬遜公司,2107,0.36,0.01
3037,欣興,14000,0.35,0.16
RKLB US,火箭實驗室美國公司,7119,0.34,0.01
STX US,希捷科技控股公開有限公司,411,0.26,0.0
