code,name,shares,weight,market_value_100m
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),205000,6.16,1.13
MU US,美光科技公司,108569,5.67,1.04
009150 KS,三星電機,83000,4.1,1113.86
AMAT US,應用材料,135000,4.07,0.75
285A JP,鎧俠控股公司,180000,3.86,115.69
6981 JP,村田製作所有限公司,1350000,3.75,112.28
BE US,布魯姆能源公司,310000,3.68,0.68
3037,欣興,2400000,3.66,21.77
2383,台光電,410000,3.53,21.01
SNDK US,晟碟公司（德拉瓦州）,35000,3.05,0.56
2330,台積電,750000,3.03,18.0
2454,聯發科技,445000,2.88,17.13
IFX GY,英飛凌科技股份有限公司,625000,2.71,0.44
LITE US,魯門特姆控股公司,57000,2.57,0.47
6976 JP,TAIYO YUDEN CO LTD,600000,2.51,75.21
CRDO US,Credo科技集團控股有限公司,200000,2.49,0.46
8035 JP,TOKYO ELECTRON LTD,110000,2.42,72.56
2327,國巨*,1800000,2.13,12.65
3436 JP,SUMCO CORP,1572000,1.99,59.5
3711,日月光投資控股,1800000,1.99,11.81
6871 JP,MICRONICS JAPAN CO LTD,370000,1.93,57.83
6223,旺矽科技,190000,1.92,11.4
KLAC US,科磊公司,160000,1.87,0.34
6920 JP,LASERTEC CORP,130000,1.87,55.89
TSEM US,TOWER SEMICONDUCTOR LTD,131825,1.79,0.33
STM US,STMICROELECTRONICS NV-NY SHS,475000,1.7,0.31
FTNT US,防特網公司,200000,1.69,0.31
PANW US,Palo Alto Networks Inc,90000,1.64,0.3
WDC US,威騰電子公司,50000,1.52,0.28
VECO US,VEECO INSTRUMENTS INC,500000,1.49,0.27
MRVL US,MARVELL TECHNOLOGY INC,130000,1.49,0.27
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.42,42.65
NOW US,ServiceNow公司,270000,1.4,0.26
2303,聯電,6000000,1.4,8.34
2308,台達電,320000,1.01,6.02
3665,貿聯-KY,250000,0.89,5.29
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,189988,0.61,0.76
AIXA GY,愛思強股份有限公司,200000,0.52,0.08
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,599909,0.5,0.62
3017,奇鋐科技,115000,0.44,2.6
4062 JP,揖斐電有限公司,60000,0.37,10.95
AEHR US,AEHR TEST SYSTEMS,10459,0.05,0.01
