code,name,shares,weight,market_value_100m
000660 KS,愛思開海力士公司,17254,4.137,7.35
PLTR US,帕蘭提爾科技公司,135500,4.034,7.17
LITE US,魯門特姆控股公司,24000,3.96,7.04
NVDA US,NVIDIA CORP(輝達公司),101000,3.925,6.98
BE US,布魯姆能源公司,79000,3.878,6.89
HOOD US,羅賓漢市場公司,187000,3.747,6.66
MU US,美光科技公司,19800,3.437,6.11
8046,南電,551000,3.348,5.95
3017,奇鋐科技,173000,3.28,5.83
009150 KS,三星電機,17500,3.242,5.76
MSFT US,微軟,35000,3.088,5.49
SNDK US,晟碟公司（德拉瓦州）,10000,2.908,5.17
SPCX US,太空探索科技公司,94000,2.53,4.5
3026,禾伸堂,535000,2.239,3.98
2383,台光電,73000,2.203,3.92
2454,聯發科技,84000,2.167,3.85
DELL US,戴爾科技公司,21000,2.121,3.77
5274,信驊科技,21000,2.113,3.76
BMNR US,BitMine Immersion技術公司,468640,2.088,3.71
WPM US,惠頓貴金屬公司,73000,2.003,3.56
TSM US,台積電,25000,1.928,3.43
285A JP,鎧俠控股公司,30600,1.908,3.39
SNOW US,Snowflake公司,32500,1.903,3.38
6510,精測,93000,1.821,3.24
CRWD US,Crowdstrike控股公司,47000,1.73,3.07
034020 KS,斗山重工業,143000,1.718,3.05
AMZN US,亞馬遜公司,36000,1.646,2.93
CRCL US,Circle網路集團公司,97000,1.564,2.78
3189,景碩科技,337000,1.558,2.77
PANW US,Palo Alto Networks Inc,25300,1.489,2.65
3653,健策,45000,1.459,2.59
2360,致茂電子,117000,1.422,2.53
COIN US,比特幣基地全球公司,45000,1.404,2.5
EQT US,EQT公司,130000,1.251,2.22
MRVL US,MARVELL TECHNOLOGY INC,28000,1.177,2.09
8473 JP,SBI控股公司,305000,1.148,2.04
GDX US,VanEck黃金礦業交易所交易基金,66000,1.141,2.03
4062 JP,揖斐電有限公司,50000,1.129,2.01
PSX US,菲利普66,22000,1.016,1.81
COHR US,連貫公司,18300,0.995,1.77
STX US,希捷科技控股公開有限公司,6000,0.887,1.58
AXTI US,AXT公司,74000,0.853,1.52
600183 CH,廣東生益科技股份有限公司,200000,0.788,1.4
ALAB US,Astera實驗室公司,15000,0.778,1.38
TSLA US,特斯拉公司,11000,0.716,1.27
NOW US,ServiceNow公司,26000,0.613,1.09
AEHR US,愛赫測試系統,28000,0.472,0.84
NET US,Cloudflare公司,3100,0.169,0.3
MRK US,默克藥廠,5000,0.128,0.23
