code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,140000,4.604,2.24
AGN NA,荷蘭保險公司,680000,4.058,1.97
AV/ LN,英傑華保險,630000,3.921,1.91
TPEIR GA,Piraeus Bank SA,475000,3.876,1.88
ADM LN,Admiral集團公開有限公司,105000,3.498,1.7
NWG LN,國民西敏集團公開有限公司,540000,3.316,1.61
LLOY LN,勞埃德銀行集團,3000000,2.934,1.43
MNG LN,M&G公開有限公司,1000000,2.925,1.42
DBK GY,德意志銀行,110000,2.896,1.41
CHYM US,Chime Financial Inc,130000,2.793,1.36
ASRNL NA,ASR荷蘭公眾有限公司,45000,2.498,1.21
BAMI IM,BPM銀行股份公司,200000,2.456,1.19
FESB202609,202609 歐盟STOXX銀行指數期貨,200,2.43,1.18
STAN LN,渣打集團有限公司,120000,2.427,1.18
WFC US,富國銀行,40000,2.351,1.14
GPN US,環匯公司,40000,2.299,1.12
BMPS IM,義大利西恩那銀行股份公司,250000,2.263,1.1
7167 JP,Mebuki金融集團公司,300000,2.115,1.03
JPM US,摩根大通銀行,9000,2.087,1.01
BARC LN,巴克萊集團,480000,2.086,1.01
BOCHGR GA,賽普勒斯銀行控股公開有限公司,250000,2.031,0.99
UCG IM,裕信銀行,30000,1.931,0.94
UNI IM,Unipol保險股份公司,85000,1.794,0.87
AMUN FP,東方匯理資產管理有限責任公司,25000,1.786,0.87
UBS US,瑞銀集團公司,50000,1.777,0.86
SDLF LN,標準人壽公開有限公司,220000,1.773,0.86
LGEN LN,法通保險集團公開有限公司,700000,1.769,0.86
G IM,忠意保險股份公司,50000,1.703,0.83
ETE GA,希臘國家銀行,120000,1.603,0.78
MRX US,馬雷克斯集團有限公司,33000,1.568,0.76
HSBA LN,匯豐控股有限公司,110000,1.503,0.73
ARES US,戰神管理公司,17000,1.457,0.71
INGA NA,荷蘭國際集團,60000,1.455,0.71
8331 JP,千葉銀行有限公司,125000,1.44,0.7
BLK US,貝萊德公司,2000,1.406,0.68
CABK SM,凱克薩銀行有限責任公司,130000,1.311,0.64
BNP FP,法國巴黎銀行有限責任公司,16000,1.255,0.61
HOOD US,羅賓漢市場公司,17000,1.246,0.61
V US,威士卡,5000,1.206,0.59
GLE FP,法國興業銀行股份有限公司,20000,1.129,0.55
EQH US,公平控股公司,32000,1.111,0.54
8411 JP,瑞穗金融集團,30000,1.096,0.53
C US,花旗集團公司,12000,1.085,0.53
CRCL US,Circle網路集團公司,17000,1.003,0.49
BNY US,紐約梅隆銀行,9000,0.953,0.46
8377 JP,北北金融集團公司,25000,0.871,0.42
8308 JP,Resona控股公司,80000,0.852,0.41
8309 JP,三井住友信託集團公司,110000,0.821,0.4
BAC US,美國銀行,20000,0.816,0.4
BX US,黑石公司,7500,0.628,0.3
RELY US,Remitly全球公司,35000,0.501,0.24
