code,name,shares,weight,market_value_100m
3017,奇鋐科技,1001000,8.2647,33.73
2330,台積電,1116000,6.6253,26.9
2383,台光電,465000,6.1996,24.95
2059,川湖科技,205000,6.1311,24.76
3037,欣興,2482000,6.0053,24.25
3665,貿聯-KY,1161000,5.6616,21.77
2345,智邦科技,1074000,5.023,20.24
8996,高力熱處理工業,1630000,5.0213,21.68
3008,大立光,293000,4.3814,19.51
6223,旺矽科技,268000,3.7402,15.06
1815,富喬工業,11420868,3.4185,13.71
3231,緯創資通,7245000,3.271,13.11
1303,南亞,5445000,3.1781,12.77
6584,南俊國際,2231000,3.0273,12.14
8021,尖點,2682000,2.9603,11.87
2455,全新,2150000,2.8691,11.5
3443,創意,164000,2.6181,10.04
8046,南電,968000,2.5473,10.45
6669,緯穎科技服務,429675,2.4329,9.93
3661,世芯-KY,215000,1.9252,7.72
3189,景碩科技,844013,1.68,6.74
2454,聯發科技,145000,1.6492,6.65
4958,臻鼎-KY,1000000,1.221,4.95
6515,穎崴科技,51000,0.8396,3.37
5274,信驊科技,11000,0.4933,1.97
6213,聯茂,373000,0.4791,1.92
3653,健策,33000,0.479,1.9
3026,禾伸堂,261000,0.4759,1.91
2357,華碩,196000,0.4566,1.83
2301,光寶科技,659000,0.4561,1.83
6139,亞翔,250000,0.4383,1.76
2376,技嘉,508000,0.4359,1.75
3081,聯亞,63000,0.4313,1.77
8150,南茂科技,1957000,0.4227,1.69
6187,萬潤,134000,0.4094,1.68
2360,致茂電子,76000,0.4056,1.64
6274,台燿,113000,0.3974,1.54
2404,漢唐,155000,0.3924,1.57
3711,日月光投資控股,250000,0.3816,1.54
5289,宜鼎國際,99952,0.3216,1.29
5347,世界先進,629000,0.2502,1.0
