code,name,shares,weight,market_value_100m
BE US,布魯姆能源公司,47392,7.2,0.13
SPCX US,太空探索科技公司,76874,6.4,0.12
LITE US,魯門特姆控股公司,11924,6.09,0.11
NVDA US,NVIDIA CORP(輝達公司),50262,6.05,0.11
PLTR US,帕蘭提爾科技公司,51297,4.73,0.09
8996,高力熱處理工業,162000,3.75,2.15
NBIS US,尼比厄斯集團公眾有限公司,29091,3.6,0.07
AMZN US,亞馬遜公司,25085,3.55,0.06
3443,創意,33000,3.51,2.02
3017,奇鋐科技,59000,3.46,1.99
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),11664,3.32,0.06
CRWD US,Crowdstrike控股公司,27377,3.12,0.06
TSLA US,特斯拉公司,14518,2.92,0.05
GOOGL US,ALPHABET INC-CL A(Alphabet公司),15480,2.89,0.05
SMTC US,SEMTECH CORP,29876,2.75,0.05
SITM US,SITIME CORP,7614,2.67,0.05
6669,緯穎科技服務,64518,2.59,1.49
ANET US,Arista網路公司,23297,2.56,0.05
SNOW US,Snowflake公司,14081,2.55,0.05
NET US,Cloudflare公司,14742,2.49,0.05
MU US,美光科技公司,4104,2.21,0.04
4979,華星光,239000,2.21,1.27
UBER US,Uber Technologies Inc,54846,2.17,0.04
581A JP,GO INC,179700,2.05,5.73
4062 JP,揖斐電有限公司,24700,1.73,4.83
NTSK US,NETSKOPE INC-CL A,210458,1.7,0.03
CRWV US,CoreWeave Inc,33733,1.65,0.03
DELL US,戴爾科技公司,4971,1.55,0.03
MSFT US,微軟,4732,1.29,0.02
285A JP,鎧俠控股公司,6400,1.24,3.46
STX US,希捷科技控股公開有限公司,1647,0.75,0.01
IONQ US,IONQ INC,25002,0.51,0.01
RKLB US,ROCKET LAB USA INC,14239,0.49,0.01
3037,欣興,14000,0.24,0.14
