code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,5.76,1.02
3037,欣興,2600000,5.25,29.77
2383,台光電,445000,4.87,27.61
009150 KS,三星電機,70000,4.0,1001.0
MU US,美光科技公司,70000,3.71,0.66
285A JP,鎧俠控股公司,180000,3.63,102.87
6981 JP,村田製作所有限公司,1350000,3.57,101.2
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,3.55,0.63
PANW US,Palo Alto Networks Inc,150000,3.16,0.56
CRDO US,Credo科技集團控股有限公司,225000,3.12,0.55
STX US,希捷科技控股公開有限公司,60000,3.06,0.54
TSEM US,TOWER SEMICONDUCTOR LTD,216825,2.94,0.52
2330,台積電,650000,2.73,15.47
MRVL US,MARVELL TECHNOLOGY INC,205000,2.5,0.44
BE US,布魯姆能源公司,210000,2.47,0.44
SNOW US,Snowflake公司,130000,2.38,0.42
2308,台達電,720000,2.31,13.1
6223,旺矽科技,242000,2.25,12.75
WDC US,威騰電子公司,80000,2.24,0.4
2454,聯發科技,300000,2.06,11.65
SPCX US,太空探索科技公司,240000,1.94,0.34
6871 JP,MICRONICS JAPAN CO LTD,370000,1.93,54.58
SNDK US,晟碟公司（德拉瓦州）,21000,1.92,0.34
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1.81,2.17
PLTR US,帕蘭提爾科技公司,180000,1.74,0.31
COHR US,連貫公司,95000,1.64,0.29
IFX GY,英飛凌科技股份有限公司,425000,1.59,0.24
2327,國巨*,1550000,1.57,8.93
MPWR US,芯源系統有限公司,18000,1.35,0.24
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.35,38.25
TER US,泰瑞達公司,55000,1.25,0.22
3017,奇鋐科技,215000,1.15,6.53
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,1.15,1.38
6787 JP,MEIKO ELECTRONICS CO LTD,160000,1.06,30.11
3711,日月光投資控股,1000000,1.06,5.99
FORM US,FORMFACTOR INC,150454,1.05,0.19
000660 KS,SK HYNIX INC,15000,0.97,243.15
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,110000,0.97,1.35
5801 JP,古河電氣工業有限公司,500000,0.77,21.84
NET US,Cloudflare公司,45000,0.76,0.14
TWLO US,Twilio公司,55000,0.72,0.13
6976 JP,TAIYO YUDEN CO LTD,180000,0.63,17.98
AIXA GY,愛思強股份有限公司,200000,0.5,0.08
AEHR US,AEHR TEST SYSTEMS,70000,0.49,0.09
4979,華星光,450000,0.42,2.38
4180 JP,APPIER GROUP INC,250000,0.11,3.18
