code,name,shares,weight,market_value_100m
2330,台積電,1794000,8.5449,42.7
2454,聯發科技,872000,6.7956,33.88
6669,緯穎科技服務,510000,6.5897,32.64
6139,亞翔,4025000,6.249,30.83
2059,川湖科技,185000,5.2851,26.58
2383,台光電,327000,3.8971,20.29
2360,致茂電子,837000,3.5965,19.29
5536,聖暉*,2017000,3.5689,17.61
3105,穩懋,4809000,3.543,18.01
2345,智邦科技,817000,3.5188,18.18
6223,旺矽科技,307000,3.2698,16.18
4958,臻鼎-KY,3178000,2.9436,15.06
3008,大立光,248000,2.7897,13.12
3017,奇鋐科技,417000,2.6158,12.66
3491,昇達科,1000000,2.4828,12.5
6531,愛普科技,1440000,2.4429,12.43
6488,環球晶,1134000,2.2593,11.15
2303,聯電,9109000,2.1324,10.84
3264,欣銓科技,4780000,2.0006,9.87
2377,微星,5678000,1.6859,8.32
3583,辛耘,1158000,1.657,8.18
6274,台燿,450000,1.3681,6.95
5274,信驊科技,37900,1.216,6.46
3711,日月光投資控股,1016000,1.2108,6.09
2467,志聖,1000000,1.1086,5.47
2376,技嘉,1445000,1.0206,5.03
3265,台星科股份有限公司,2716000,0.9936,4.9
2301,光寶科技,1758000,0.9745,4.81
2395,研華,688000,0.9677,4.67
6214,精誠,2638000,0.9544,4.71
3231,緯創資通,2507000,0.9247,4.56
2455,全新,1110000,0.892,4.4
5483,中美晶,2484000,0.8886,4.38
8996,高力熱處理工業,382000,0.8787,4.49
8070,長華*,6753000,0.698,3.44
6257,矽格,1639000,0.6627,3.27
8016,矽創,772000,0.4631,2.29
3529,力旺電子,93000,0.426,2.18
3702,大聯大,1930000,0.4166,2.06
7769,鴻勁精密,31000,0.4049,2.02
6239,力成科技,710000,0.3777,1.86
2316,楠梓電,1181000,0.3722,1.84
6831,邁科科技,300000,0.3642,1.8
3036,文曄,818000,0.334,1.65
6278,台表科,836000,0.2956,1.46
2351,順德,788000,0.2954,1.46
2885,元大金,2213556,0.2804,1.42
2327,國巨*,236000,0.2755,1.36
2472,立隆電子工業,518000,0.2456,1.21
5425,台半,1278000,0.2377,1.17
2428,興勤電子工業,452000,0.2349,1.16
6672,騰輝電子-KY,406000,0.2337,1.15
6213,聯茂,238000,0.2334,1.15
2476,鉅祥,962000,0.232,1.14
3617,碩天,442000,0.2302,1.14
6196,帆宣,226000,0.229,1.13
2478,大毅,717000,0.1954,0.96
3090,日電貿,532000,0.1913,0.94
6446,藥華醫藥,42000,0.1191,0.59
2451,創見,177000,0.1008,0.5
1785,光洋科,290000,0.0593,0.29
6177,達麗,194350,0.019,0.09
3443,創意,1000,0.0107,0.06
8046,南電,1000,0.0023,0.01
4441,振大環球,4000,0.0015,0.01
1519,華城電機,660,0.0009,0.0
8358,金居,1000,0.0008,0.0
3706,神達投資控股,1400,0.0002,0.0
2886,兆豐金,1000,0.0,0.0
2881,富邦金融控股,250,0.0,0.0
