code,name,shares,weight,market_value_100m
2330,台積電,448000,10.64,10.75
2383,台光電,98000,6.06,6.22
6223,旺矽科技,112000,5.88,6.5
3037,欣興,450000,5.13,5.04
2059,川湖科技,33000,4.72,4.54
2454,聯發科技,111000,4.3,4.5
6274,台燿,269000,4.14,4.3
5274,信驊科技,23600,4.01,4.02
3017,奇鋐科技,123000,3.72,3.87
2408,南亞科技,692000,3.55,3.63
6669,緯穎科技服務,52000,3.32,3.44
2345,智邦科技,135000,2.99,3.09
3189,景碩科技,336000,2.9,2.91
2308,台達電,144000,2.61,2.71
8046,南電,208000,2.58,2.69
6515,穎崴科技,40000,2.52,2.64
2344,華邦電子,1408000,2.48,2.56
3443,創意,42000,2.32,2.46
3711,日月光投資控股,322000,1.92,1.98
3653,健策,35000,1.8,1.87
2303,聯電,1513000,1.79,1.84
7769,鴻勁精密,27000,1.75,1.76
2327,國巨*,295000,1.69,1.79
3081,聯亞,53000,1.54,1.55
2360,致茂電子,59000,1.35,1.39
2885,元大金,1965360,1.25,1.26
3665,貿聯-KY,45000,1.0,0.96
5289,宜鼎國際,69000,1.0,1.06
3264,欣銓科技,433000,0.91,0.91
2890,永豐金融,2240220,0.88,0.89
2883,凱基金控,2731000,0.84,0.85
2347,聯強,648000,0.56,0.56
2395,研華,63000,0.43,0.42
8299,群聯電子,21000,0.42,0.44
3231,緯創資通,224000,0.4,0.41
2337,旺宏,250000,0.3,0.3
6187,萬潤,21000,0.26,0.29
2467,志聖,45000,0.25,0.25
2301,光寶科技,87000,0.24,0.23
2455,全新,58000,0.24,0.24
1560,中砂,31000,0.22,0.23
3491,昇達科,18000,0.22,0.24
8996,高力熱處理工業,19000,0.22,0.23
2368,金像電,20000,0.21,0.2
6196,帆宣,42000,0.21,0.21
6584,南俊國際,35000,0.21,0.21
6139,亞翔,26000,0.2,0.21
3661,世芯-KY,5000,0.19,0.19
8358,金居,47000,0.19,0.2
