code,name,shares,weight,market_value_100m
2059,川湖科技,260000,8.6411,37.36
3017,奇鋐科技,1001000,7.3051,30.38
2330,台積電,1306000,7.2367,31.08
3037,欣興,2483000,6.6159,28.43
2383,台光電,465000,6.4471,28.85
3665,貿聯-KY,1161000,6.0226,26.01
3008,大立光,420000,5.4963,22.22
2345,智邦科技,1074000,5.3814,23.9
8996,高力熱處理工業,1630000,4.3623,19.15
6223,旺矽科技,268000,3.3207,14.12
6584,南俊國際,2231000,3.1563,13.39
3231,緯創資通,7245000,3.1091,13.19
2308,台達電,632000,2.6302,11.5
2455,全新,2753000,2.5738,10.92
1815,富喬工業,10877000,2.5134,10.66
8021,尖點,2682000,2.4885,10.55
2454,聯發科技,266000,2.4116,10.33
1303,南亞,5445000,2.4073,10.89
3443,創意,164000,2.0475,9.08
3661,世芯-KY,215000,1.8402,7.8
3189,景碩科技,844013,1.6896,7.3
6669,緯穎科技服務,77000,1.1574,4.93
4958,臻鼎-KY,1000000,1.0775,4.74
3711,日月光投資控股,716000,0.9927,4.29
8046,南電,300000,0.8347,3.73
6139,亞翔,250000,0.4515,1.92
2357,華碩,196000,0.4274,1.81
6213,聯茂,373000,0.4256,1.81
2301,光寶科技,659000,0.4249,1.8
3653,健策,33000,0.4248,1.7
3026,禾伸堂,261000,0.4246,1.8
2376,技嘉,508000,0.4174,1.77
6187,萬潤,134000,0.4123,1.69
5274,信驊科技,11000,0.4105,1.88
8150,南茂科技,1957000,0.4028,1.71
2404,漢唐,155000,0.4002,1.7
6274,台燿,113000,0.3996,1.75
3081,聯亞,63000,0.3981,1.69
2360,致茂電子,76000,0.3799,1.75
5289,宜鼎國際,98000,0.35,1.43
5347,世界先進,629000,0.2246,0.95
