code,name,shares,weight,market_value_100m
2330,台積電,189000,9.67,4.65
2383,台光電,72000,8.22,3.96
2454,聯發科技,74000,7.32,3.52
6669,緯穎科技服務,128260,6.63,3.19
3017,奇鋐科技,80000,5.68,2.74
6223,旺矽科技,38000,4.33,2.09
2308,台達電,110000,4.23,2.04
2345,智邦科技,85000,3.71,1.78
8046,南電,170000,3.71,1.78
3653,健策,30000,3.52,1.7
5274,信驊科技,8800,3.51,1.69
3665,貿聯-KY,81000,3.48,1.68
7769,鴻勁精密,22000,3.0,1.44
3711,日月光投資控股,207000,2.67,1.29
2327,國巨*,180000,2.2,1.06
3037,欣興,110000,2.17,1.04
6515,穎崴科技,14000,2.04,0.98
6274,台燿,68000,1.94,0.93
2368,金像電,74000,1.72,0.83
6510,精測,20000,1.44,0.69
2344,華邦電子,332000,1.24,0.6
2360,致茂電子,26000,1.2,0.58
2455,全新,101000,1.05,0.51
3443,創意,8000,0.99,0.47
2449,京元電子,170850,0.97,0.47
8210,勤誠興業,43000,0.84,0.4
2486,一詮精密,150000,0.79,0.38
2303,聯電,220000,0.65,0.31
5289,宜鼎國際,22438,0.65,0.32
4958,臻鼎-KY,59000,0.61,0.3
1326,台化,400000,0.6,0.29
7750,新  代,12000,0.59,0.28
2059,川湖科技,2000,0.58,0.28
6187,萬潤,20000,0.57,0.27
6213,聯茂,50000,0.53,0.26
8150,南茂科技,280000,0.53,0.26
8996,高力熱處理工業,20000,0.52,0.25
3189,景碩科技,31000,0.52,0.25
3264,欣銓科技,107000,0.5,0.24
3450,聯鈞,40000,0.49,0.23
3131,弘塑科技,9000,0.48,0.23
6805,富世達,9000,0.42,0.2
8358,金居,35000,0.37,0.18
2467,志聖,27000,0.35,0.17
6531,愛普科技,13000,0.26,0.12
3211,順達,30000,0.24,0.12
3023,信邦,28000,0.2,0.1
2885,元大金,112720,0.16,0.08
3044,健鼎科技,10000,0.1,0.05
2472,立隆電子工業,17000,0.08,0.04
6139,亞翔,1000,0.02,0.01
6438,迅得機械,3000,0.01,0.0
2313,華通,1000,0.0,0.0
