code,name,shares,weight,market_value_100m
BE US,布魯姆能源公司,47392,6.82,0.13
LITE US,魯門特姆控股公司,11924,6.3,0.12
SPCX US,太空探索科技公司,76874,6.06,0.11
NVDA US,NVIDIA CORP(輝達公司),50262,6.0,0.11
PLTR US,帕蘭提爾科技公司,51297,4.64,0.09
GOOGL US,ALPHABET INC-CL A(Alphabet公司),22115,3.91,0.07
NBIS US,尼比厄斯集團公眾有限公司,29091,3.73,0.07
8996,高力熱處理工業,162000,3.69,2.18
3017,奇鋐科技,59000,3.38,1.99
AMZN US,亞馬遜公司,25085,3.38,0.06
3443,創意,33000,3.31,1.96
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),11664,3.25,0.06
CRWD US,Crowdstrike控股公司,27377,3.04,0.06
TSLA US,特斯拉公司,14518,2.85,0.05
4062 JP,揖斐電有限公司,35300,2.63,7.56
SMTC US,SEMTECH CORP,29876,2.62,0.05
6669,緯穎科技服務,64518,2.54,1.5
SNOW US,Snowflake公司,14081,2.49,0.05
NET US,Cloudflare公司,14742,2.47,0.05
4979,華星光,239000,2.47,1.46
SITM US,SITIME CORP,7614,2.4,0.04
ANET US,Arista網路公司,23297,2.4,0.04
MU US,美光科技公司,4104,2.25,0.04
581A JP,GO INC,179700,2.15,6.16
UBER US,Uber Technologies Inc,54846,2.08,0.04
CRWV US,CoreWeave Inc,33733,1.71,0.03
NTSK US,NETSKOPE INC-CL A,210458,1.63,0.03
DELL US,戴爾科技公司,4971,1.42,0.03
285A JP,鎧俠控股公司,6400,1.27,3.65
MSFT US,微軟,4732,1.24,0.02
STX US,希捷科技控股公開有限公司,1647,0.78,0.01
6508 JP,MEIDENSHA CORP,16100,0.61,1.74
IONQ US,IONQ INC,25002,0.51,0.01
RKLB US,ROCKET LAB USA INC,14239,0.48,0.01
3037,欣興,14000,0.24,0.14
