code,name,shares,weight,market_value_100m
2330,台積電,162000,3.91,3.86
2603,長榮海運,1430000,3.47,3.42
2059,川湖科技,21000,2.87,2.91
3008,大立光,38000,2.76,2.97
3045,台灣大哥,2180000,2.62,2.57
6446,藥華醫藥,180424,2.48,2.35
1303,南亞,1063000,2.39,2.52
2379,瑞昱,332000,2.39,2.47
2618,長榮航,5439000,2.37,2.33
5876,上海商銀,5050000,2.36,2.32
2408,南亞科技,441000,2.14,2.28
6139,亞翔,290000,2.1,2.06
6187,萬潤,152000,2.01,2.04
5871,中租-KY,1754840,1.99,1.96
1402,遠東新,6469000,1.91,1.88
2383,台光電,35000,1.88,1.91
3264,欣銓科技,741000,1.7,1.67
1102,亞泥,4713000,1.69,1.66
6669,緯穎科技服務,66741,1.68,1.74
2542,興富發,3281000,1.62,1.6
3037,欣興,169000,1.59,1.64
6548,長科*,2010000,1.46,1.43
1326,台化,1980000,1.4,1.38
3189,景碩科技,175000,1.38,1.36
3017,奇鋐科技,40000,1.34,1.32
6213,聯茂,248000,1.29,1.27
2344,華邦電子,736000,1.26,1.32
2301,光寶科技,410000,1.25,1.29
2395,研華,182000,1.25,1.26
3711,日月光投資控股,207000,1.24,1.22
2006,東和鋼鐵,1459000,1.23,1.21
2467,志聖,202000,1.22,1.2
8046,南電,104000,1.14,1.25
2464,盟立,486000,1.1,1.08
4763,濟南大自然新材料股份有限公司,2189000,1.09,1.07
3450,聯鈞,182000,1.02,1.01
3653,健策,17000,0.97,0.98
2303,聯電,685000,0.87,0.86
6584,南俊國際,136000,0.87,0.86
2633,台灣高鐵,3057000,0.81,0.8
3443,創意,13000,0.77,0.77
1409,新纖,2720000,0.68,0.67
2357,華碩,68000,0.67,0.66
1229,聯華實業,1541000,0.66,0.65
2455,全新,123000,0.66,0.65
5351,鈺創,585000,0.65,0.64
5904,寶雅國際,902000,0.65,0.64
2615,萬海,544000,0.64,0.61
2351,順德,278000,0.63,0.62
3234,光環,319000,0.63,0.62
3532,台勝科,163000,0.63,0.62
4967,十銓,228000,0.63,0.62
6214,精誠,337000,0.63,0.62
8039,台虹科技,211000,0.63,0.62
3665,貿聯-KY,29000,0.62,0.63
3006,晶豪,215000,0.61,0.6
3044,健鼎科技,123000,0.61,0.6
3260,威剛科技,152000,0.61,0.63
8021,尖點,142000,0.6,0.59
2845,遠東國際商業銀行股份有限公司,4242094,0.59,0.58
7750,新  代,26000,0.58,0.57
4958,臻鼎-KY,117000,0.55,0.59
1560,中砂,73000,0.53,0.51
1907,永豐餘,1283000,0.4,0.39
1808,潤隆,1065000,0.39,0.38
5534,長虹建設,505000,0.39,0.39
2404,漢唐,36000,0.38,0.37
2851,中央再保,785000,0.38,0.37
6177,達麗,770000,0.38,0.38
2520,冠德,996000,0.37,0.37
2903,遠百,1626000,0.37,0.36
9933,中鼎,896000,0.37,0.37
2850,新光產險,222000,0.36,0.35
6173,信昌電陶,146000,0.36,0.35
6670,復盛應用科技,127000,0.36,0.35
2897,王道銀行,2782000,0.31,0.3
9802,鈺齊國際,409000,0.3,0.3
3374,精  材,67000,0.27,0.27
2454,聯發科技,6000,0.26,0.26
8415,大國鋼,601000,0.23,0.22
5274,信驊科技,1200,0.22,0.21
6592,和潤企業,355000,0.22,0.22
6426,統新,62000,0.17,0.16
6005,群益證券,444876,0.15,0.14
6223,旺矽科技,3000,0.15,0.16
2313,華通,60000,0.14,0.14
5306,桂盟,111000,0.11,0.1
7780,大研生醫*,643000,0.11,0.11
6274,台燿,7000,0.1,0.1
3661,世芯-KY,2000,0.08,0.08
2834,台企,331940,0.06,0.06
2812,台中銀,263846,0.05,0.05
2801,彰銀,159175,0.04,0.04
5880,合作金庫,154150,0.04,0.04
2885,元大金,44880,0.03,0.03
6531,愛普科技,3000,0.03,0.03
2546,根基,19560,0.02,0.02
5289,宜鼎國際,1355,0.02,0.02
4123,晟德,30842,0.01,0.01
1795,美時製藥,572,0.0,0.0
