code,name,shares,weight,market_value_100m
ABN NA,荷蘭銀行公眾有限公司,140000,5.273,2.18
AV/ LN,英傑華保險,630000,4.786,1.98
AGN NA,荷蘭保險公司,680000,4.729,1.95
TPEIR GA,Piraeus Bank SA,475000,4.333,1.79
ADM LN,Admiral集團公開有限公司,105000,4.29,1.77
NWG LN,國民西敏集團公開有限公司,540000,3.851,1.59
LLOY LN,勞埃德銀行集團,3000000,3.441,1.42
DBK GY,德意志銀行,110000,3.414,1.41
ASRNL NA,ASR荷蘭公眾有限公司,45000,2.932,1.21
BAMI IM,BPM銀行股份公司,200000,2.86,1.18
CHYM US,Chime Financial Inc,110000,2.825,1.17
STAN LN,渣打集團有限公司,120000,2.747,1.13
LGEN LN,法通保險集團公開有限公司,900000,2.686,1.11
BMPS IM,義大利西恩那銀行股份公司,250000,2.535,1.05
ARES US,戰神管理公司,23000,2.441,1.01
GPN US,環匯公司,34000,2.426,1.0
7167 JP,Mebuki金融集團公司,300000,2.417,1.0
BARC LN,巴克萊集團,480000,2.41,1.0
BLK US,貝萊德公司,2700,2.298,0.95
UCG IM,裕信銀行,30000,2.237,0.92
UNI IM,Unipol保險股份公司,85000,2.119,0.87
UBS US,瑞銀集團公司,50000,2.11,0.87
AMUN FP,東方匯理資產管理有限責任公司,25000,2.103,0.87
MRX US,馬雷克斯集團有限公司,33000,1.818,0.75
ETE GA,希臘國家銀行,120000,1.812,0.75
HSBA LN,匯豐控股有限公司,110000,1.765,0.73
8331 JP,千葉銀行有限公司,125000,1.685,0.7
INGA NA,荷蘭國際集團,60000,1.672,0.69
BX US,黑石公司,15000,1.578,0.65
JPM US,摩根大通銀行,5500,1.506,0.62
RELY US,Remitly全球公司,72000,1.484,0.61
BNP FP,法國巴黎銀行有限責任公司,16000,1.468,0.61
V US,威士卡,5000,1.454,0.6
GLE FP,法國興業銀行股份有限公司,20000,1.291,0.53
BNY US,紐約梅隆銀行,9000,1.121,0.46
8377 JP,北北金融集團公司,25000,1.0,0.41
HOOD US,羅賓漢市場公司,12000,0.987,0.41
G IM,忠意保險股份公司,25000,0.981,0.41
8308 JP,Resona控股公司,80000,0.969,0.4
BAC US,美國銀行,20000,0.962,0.4
8309 JP,三井住友信託集團公司,110000,0.94,0.39
MNG LN,M&G公開有限公司,218000,0.777,0.32
SHOP US,Shopify公司,6800,0.742,0.31
