code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,117000,6.35,1.02
3037,欣興,2600000,4.97,25.3
2383,台光電,420000,4.49,22.87
009150 KS,三星電機,70000,4.42,969.5
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),130000,3.71,0.59
6981 JP,村田製作所有限公司,1350000,3.65,93.42
MU US,美光科技公司,60000,3.58,0.57
BE US,布魯姆能源公司,250000,3.39,0.54
PANW US,Palo Alto Networks Inc,150000,3.07,0.49
STX US,希捷科技控股公開有限公司,60000,3.03,0.49
TSEM US,TOWER SEMICONDUCTOR LTD,216825,2.8,0.45
CRCL US,Circle網路集團公司,480000,2.65,0.43
SPCX US,太空探索科技公司,300000,2.63,0.42
2330,台積電,550000,2.57,13.12
MSFT US,微軟,82000,2.54,0.41
6223,旺矽科技,242000,2.51,12.8
SNOW US,Snowflake公司,130000,2.48,0.4
2308,台達電,720000,2.44,12.46
PLTR US,帕蘭提爾科技公司,225000,2.38,0.38
3017,奇鋐科技,365000,2.37,12.08
285A JP,鎧俠控股公司,110000,2.19,56.1
CRDO US,Credo科技集團控股有限公司,205647,2.12,0.34
NOW US,ServiceNow公司,230000,1.96,0.31
300408 CH,CHAOZHOU THREE-CIRCLE GROU-A,1749879,1.75,1.89
IFX GY,英飛凌科技股份有限公司,425000,1.71,0.24
2454,聯發科技,200000,1.68,8.55
COHR US,連貫公司,95000,1.59,0.26
4979,華星光,1235000,1.51,7.71
6997 JP,NIPPON CHEMI-CON CORP,1275100,1.37,35.1
3308 HK,ZHONGJI INNOLIGHT CO LTD-H,170000,1.35,1.69
HOOD US,羅賓漢市場公司,200000,1.33,0.21
SNDK US,晟碟公司（德拉瓦州）,13000,1.26,0.2
NET US,Cloudflare公司,70000,1.19,0.19
TER US,泰瑞達公司,55000,1.17,0.19
000660 KS,SK HYNIX INC,15000,1.09,239.55
301377 CH,GUANGDONG DTECH TECHNOLOGY-A,291988,1.05,1.13
TWLO US,Twilio公司,55000,0.78,0.12
AEM US,AGNICO EAGLE MINES LTD,60000,0.74,0.12
5801 JP,古河電氣工業有限公司,500000,0.73,18.76
DASH US,DOORDASH INC - A,50000,0.71,0.11
AIXA GY,愛思強股份有限公司,200000,0.52,0.07
NTRA US,那提拉公司,25000,0.51,0.08
4180 JP,APPIER GROUP INC,950000,0.49,12.63
6274,台燿,130000,0.36,1.83
