code,name,shares,weight,market_value_100m
2330,台積電,588000,13.57,14.02
2376,技嘉,1215000,4.11,4.26
3711,日月光投資控股,706000,4.01,4.16
6669,緯穎科技服務,167036,3.99,4.36
4904,遠傳電信,3832000,3.83,3.97
2412,中華電信,2828000,3.77,3.89
2454,聯發科技,67000,2.81,2.86
2383,台光電,52000,2.66,2.83
6442,光紅建聖,140000,2.39,2.48
3037,欣興,252000,2.25,2.45
3661,世芯-KY,53000,2.07,2.15
2395,研華,313000,2.04,2.17
2027,大成鋼,4181000,2.03,2.1
1504,東元電機,2904000,1.99,2.06
2345,智邦科技,97000,1.96,2.08
7750,新  代,92000,1.95,2.02
3665,貿聯-KY,94000,1.91,2.04
6446,藥華醫藥,138000,1.8,1.8
2308,台達電,105000,1.78,1.82
2610,華航,8783000,1.74,1.8
2603,長榮海運,726000,1.67,1.74
3017,奇鋐科技,52000,1.66,1.72
2317,鴻海精密工業,629000,1.5,1.58
2327,國巨*,295000,1.46,1.59
3491,昇達科,107000,1.45,1.55
2881,富邦金融控股,1004000,1.42,1.48
2891,中國信託金融控股,2178000,1.42,1.47
8046,南電,125000,1.3,1.5
6488,環球晶,143000,1.28,1.33
1216,統一企業,1657000,1.21,1.25
7769,鴻勁精密,18000,1.02,1.06
3653,健策,18000,0.98,1.04
2303,聯電,804000,0.97,1.01
6187,萬潤,77000,0.97,1.03
6147,頎邦,517000,0.94,0.98
8996,高力熱處理工業,76000,0.87,0.96
3105,穩懋,203000,0.87,0.91
2360,致茂電子,43000,0.84,0.85
1301,台塑,1103000,0.7,0.72
3081,聯亞,22000,0.66,0.75
2408,南亞科技,105000,0.48,0.54
2344,華邦電子,243000,0.4,0.43
3131,弘塑科技,12000,0.27,0.28
4958,臻鼎-KY,46000,0.21,0.23
2368,金像電,19000,0.2,0.22
8299,群聯電子,9000,0.17,0.19
2059,川湖科技,1000,0.13,0.14
3008,大立光,1000,0.07,0.08
3036,文曄,27000,0.05,0.05
3189,景碩科技,2000,0.01,0.02
