code,name,shares,weight,market_value_100m
LITE US,魯門特姆控股公司,11924,5.28,0.1
NVDA US,NVIDIA CORP(輝達公司),45961,5.25,0.1
BE US,布魯姆能源公司,47354,5.24,0.1
SPCX US,太空探索科技公司,70674,5.06,0.1
PLTR US,帕蘭提爾科技公司,51297,4.42,0.09
AMD US,ADVANCED MICRO DEVICES.amd us(超微半導體公司),16664,3.88,0.08
GOOGL US,ALPHABET INC-CL A(Alphabet公司),22115,3.79,0.07
6669,緯穎科技服務,83518,3.49,2.18
4979,華星光,342000,3.42,2.13
8996,高力熱處理工業,162000,3.28,2.05
AMZN US,亞馬遜公司,25085,3.26,0.06
3017,奇鋐科技,59000,3.13,1.95
3443,創意,33000,3.12,1.95
NBIS US,尼比厄斯集團公眾有限公司,29091,3.02,0.06
2383,台光電,33000,2.88,1.8
MSFT US,微軟,11268,2.85,0.06
CRWD US,Crowdstrike控股公司,27377,2.83,0.06
TSLA US,特斯拉公司,14518,2.64,0.05
4062 JP,揖斐電有限公司,35300,2.27,7.13
581A JP,GO INC,179700,2.25,7.07
ANET US,Arista網路公司,23297,2.21,0.04
SITM US,SITIME CORP,7614,2.2,0.04
SNOW US,Snowflake公司,14081,2.19,0.04
UBER US,UBER TECHNOLOGIES INC,54846,2.13,0.04
NET US,Cloudflare公司,14742,2.05,0.04
SMTC US,SEMTECH CORP,29876,2.04,0.04
STX US,希捷科技控股公開有限公司,4118,1.69,0.03
NTSK US,NETSKOPE INC-CL A,210458,1.47,0.03
3037,欣興,91000,1.42,0.89
CRWV US,CoreWeave Inc,33733,1.39,0.03
DELL US,DELL INC,4971,1.25,0.02
MU US,美光科技公司,2258,1.1,0.02
285A JP,鎧俠控股公司,6400,1.04,3.26
6508 JP,MEIDENSHA CORP,30000,1.02,3.2
IONQ US,IONQ INC,50004,0.96,0.02
RKLB US,ROCKET LAB USA INC,28478,0.91,0.02
